τὸ	ῥιψοκίνδυνον	 audace, témérité	ῥιψοκίνδυνος	des : ος, ον	
ἡ	Ῥοδία	 l'î. et la contrée de Rhodes	1 Ῥόδιος	des : α, ον,	
οἱ	Ῥόδιοι	 les Rhodiens	1 Ῥόδιος	des : α, ον,	
ἡ	ῥοιάς	 écoulement	ῥοιάς	gens : άδος	subst. adj. f. 
τὸ	ῥοικόν	 jambes cagneuses	1 ῥοικός	des : ή, όν,	
τὸ	ῥομϐοειδές	 monument en forme de losange	ῥομϐοειδής	des : ής, ές,	subst. 
ἡ	Ῥυπική	 territoire de Rhypes	Ῥυπικός	des : ή, όν,	
τὸ	Ῥυπικόν	 chaîne de mt. près de Rhypes	Ῥυπικός	des : ή, όν,	
τὸ	ῥυππαπαί	 la race des matelots.	ῥυππαπαί	interj. 
τὰ	ῥυτά	 rênes, guides	3 ῥυτός	des : ή, όν	subst. 
οἱ	Ῥωμαῖοι	 les Romains	Ῥωμαῖος	des : α, ον,	
τὰ	Ῥωμαῖα	 les jeux romains	Ῥωμαῖος	des : α, ον,	
ὁ	Ῥωμαῖος	 le mois romain, le mois de novembre	Ῥωμαῖος	des : α, ον,	
τὰ	ῥωπικά	 marchandises ou objets de peu de valeur	ῥωπικός	des : ή, όν,	
τὸ	ῥωπικόν	 faux brillant, clinquant du style	ῥωπικός	des : ή, όν,	
τὰ	Σαϐάζια	 sacrifices ou mystères de Bacchus	2 Σαϐάζιος	des : ος, ον	subst. 
ὁ	Σάμιος	 habitant de Samos, Samien	1 Σάμιος	des : α, ον	
ἡ	Σαμία	 territoire de Samos	1 Σάμιος	des : α, ον	
τὸ	Σαντόνιον	 boisson des Santons, vermout.	Σαντόνιος	des : α, ον,	
οἱ	Σαρδιανοί	 les habitants de Sardes	Σαρδιανός	des : ή, όν	
ὁ	Σάρδιος	 le Sarde	Σάρδιος	gens : ου,	adj. m. 
οἱ	Σαρδόνιοι	 les Sardes.	2 Σαρδόνιος	des : α, ον,	
οἱ	Σαρδῷοι	 les Sardes.	Σαρδῷος	des : α, ον,	
τὸ	σϐεστήριον	 moyen d'éteindre	σϐεστήριος	des : α, ον,	
τὰ	σϐεστήρια	 procédés d'extinction des incendies	σϐεστήριος	des : α, ον,	
οἱ	σαυτοῦ	 les tiens, tes parents	σεαυτοῦ	gens : ῆς	pron. 
οἱ	Σειληνοί	 les Silènes	Σειληνός	gens : οῦ	(ὁ) 
τὰ	σελάχη	 les poissons cartilagineux	σέλαχος	gens : εος-ους	(τὸ) 
ἡ	σελινουσία	 sorte de chou frisé	σελινούσιος	des : α, ον	
ὁ	Σερίφιος	 habitant de Sériphos	Σερίφιος	gens : ου	subst. adj. m. 
οἱ	Σερουΐλιοι	 les Servilius	Σερουΐλιος	gens : ου	(ὁ) 
οἱ	Σερούϊοι	 les Servius	Σερούϊος	gens : ου	(ὁ) 
ἡ	σήμερον	 le jour d’aujourd’hui, aujourd’hui	σήμερον	adv. 
τὸ	τήμερον	 le jour d’aujourd’hui, aujourd’hui	σήμερον	adv. 
τὸ	σηρικόν	 robe de soie	σηρικός	des : ή, όν,	
ὁ	σησαμόεις	 pain ou gâteau de sésame	σησαμόεις	des : όεσσα, όεν	
τὰ	σησαμόεντα	 pâtisseries au sésame	σησαμόεις	des : όεσσα, όεν	
τὰ	Σιϐύλλεια	 les Livres sibyllins	σιϐύλλειος	des : α, ον	
ἡ	Σιδονίη	 le territoire de Sidon	Σιδόνιος	des : α, ον	
ἡ	Σιθονία	 > Σιθωνίη	Σιθόνιος	des : α, ον	
τὸ	Σικελικόν	 la puissance sicilienne	Σικελικός	des : ή, όν	
τὰ	Σικελικά	 vêtements siciliens	Σικελικός	des : ή, όν	
οἱ	Σικελοί	 les Siciliens	Σικελός	des : ή, όν	
οἱ	Σικυώνιοι	 les Sicyoniens	Σικυώνιος	des : α, ον	
τὰ	Σικυώνια	 chaussure de femme à la mode sicyonienne	Σικυώνιος	des : α, ον	
τὸ	σιναρόν	 mauvais état d'un organe	σιναρός	des : ά, όν	
ἡ	Σινδιχή	 le pays des Sindes	Σινδικός	des : ή, όν,	
τὰ	σιτηγά	 navires pour le transport des approvisionnements	σιτηγός	des : ός, όν	
τὰ	σιτώδη	 les céréales	σιτώδης	des : ης, ες	
τὸ	σιωπηλόν	 la taciturnité	σιωπηλός	des : ή, όν,	
ὁ	σκάζων	 le vers scazon	σκάζω	
τὰ	ἐσκαμμένα	 fossé ou ligne creusée dans le sol comme limite aux sauteurs du pentathle	σκάπτω	
οἱ	Σκαῦροι	 les Scaurus.	Σκαῦρος	gens : ου	(ὁ) 
αἱ	Σκειρωνίδες	 les Roches Scironiennes	Σκειρωνίς	gens : ιδος	subst. adj. f. 
τὸ	σκελετόν	 momie	σκελετός	des : ή, όν,	
ὁ	σκελετός	 squelette	σκελετός	des : ή, όν,	
τὸ	σκεπαστήριον	 arme défensive	σκεπαστήριος	des : α, ον,	
τὸ	σκεπαστόν	 voiture couverte	σκεπαστός	des : ή, όν,	
οἱ	Σκεπτικοί	 les philosophes sceptiques, ceux qui font profession d'observer, de ne rien affirmer	σκεπτικός	des : ή, όν,	
ὁ	σκευαγωγός	 serviteur chargé des bagages	σκευαγωγός	des : ός, όν	
τὸ	σκευαγωγόν	 fourgon pour les bagages	σκευαγωγός	des : ός, όν	
τὰ	σκεύη	 l'équipement des hommes	σκεῦος	gens : εος-ους	(τὸ) 
τὰ	σκευοφόρα	 bêtes de somme ou attelages de transport, chariots pour les bagages, bagages	σκευοφόρος	des : ος, ον,	
ὁ	σκηνικός	 acteur	σκηνικός	des : ή, όν,	
οἱ	Σκιλλούντιοι	 habitants de Skillunte	Σκιλλούντιος	des : α, ον,	
ὁ	σκίναξ	 le lièvre.	σκίναξ	gens : ακος	(ὁ, ἡ) 
τὸ	σκιοθηρικόν	 cadran solaire	σκιοθηρικός	des : ή, όν,	
οἱ	Σκιπίωνες	 les Scipions	Σκιπίων	gens : ωνος	(ὁ) 
αἱ	Σκιρωνίδες	 les roches Scironiennes	Σκιρωνίς	gens : ίδος	adj. f. 
τὸ	σκορπιοειδές	 queue de scorpion (pl.)	σκορπιοειδής	des : ής, ές,	
τὸ	σκορπιῶδες	 pseudoscorpion	σκορπιώδης	des : ης, ες,	
ἡ	Σκοτουσσαία	 le territoire de Skotoussa	Σκοτουσσαῖος	des : α, ον,	
ἡ	Σκυθική	 la Scythie	Σκυθικός	des : ή, όν	
τὸ	Σκυθικόν	 la race des Scythes	Σκυθικός	des : ή, όν	
αἱ	Σκυθικαί	 chaussures à la mode des Scythes	Σκυθικός	des : ή, όν	
ἡ	Σκυθίς	 femme Scythe	Σκυθίς	gens : ίδος	subst. adj. f. 
τὸ	σκυλακῶδες	 caractère caressant d'un jeune chien	σκυλακώδης	des : ης, ες	
ὁ	σκυλλητῖνος	 autre n. du vent ἰάπυξ	Σκυλλητῖνος	des : η, ον	
οἱ	Σκύριοι	 les habitants de Scyros	Σκύριος	des : α, ον	
ὁ	σκυτικός	 cordonnier	σκυτικός	des : ή, όν	
ἡ	σκυτική	 l'art du cordonnier	σκυτικός	des : ή, όν	
ὁ	σκυτοτομικός	 cordonnier	σκυτοτομικός	des : ή, όν	subst. 
οἱ	Σμυρναῖοι	 les habitants de Smyrne	Σμυρναῖος	des : α, ον,	
ἡ	σοϐάς	 sorte de danse comique.	σοϐάς	gens : άδος	adj. f. 
οἱ	σοί	 les tiens, tes parents, tes amis	σός	des : σή, σόν,	subst. 
τὸ	σόν	 ce qui te concerne, ton intérêt	σός	des : σή, σόν,	subst. 
τὰ	σά	 tes biens, tes propriétés	σός	des : σή, σόν,	subst. 
ἡ	Σουσιανή	 le territoire de Suse, la Susiane	Σουσιανός	des : ή, όν	
τὸ	σούσινον	 huile de lis, onguent fait avec de l'huile de lis	σούσινος	des : η, ον	subst. 
ἡ	Σουσίς	 la province de Suse, la Susiane	Σουσίς	gens : ίδος,	subst. adj. f. 
ἡ	Σπαρτιᾶτις	 femme de Sparte	Σπαρτιᾶτις	gens : ιδος	subst. adj. f. 
ἡ	σπάρτινος	 > σπάρτη	σπάρτινος	des : η, ον	
ἡ	σπογγιστική	 l'art d'éponger	σπογγιστικός	des : ή, όν,	
ὁ	σπονδεῖος	 spondée	σπονδεῖος	des : α, ον,	subst. 
τὰ	σποραῖα	 les semences	σποραῖος	des : α, ον,	
αἱ	Σποράδες	 les Sporades, (île)	σποράς	gens : άδος	(ὁ, ἡ) 
ἡ	σταθερή	 la terre ferme	σταθερός	des : ά, όν	subst. 
τὰ	σταθμά	 poids	σταθμόν	gens : οῦ	(τὸ) 
ἡ	στακτή	 lessive de cendre	στακτός	des : ή, όν,	subst. 
τὰ	στακτά	 filtres	στακτός	des : ή, όν,	subst. 
τὸ	σταλακτικόν	 le vitriol	σταλακτικός	des : ή, όν	subst. 
τὸ	στασιωτικόν	 le caractère d'une sédition	στασιωτικός	des : ή, όν	
τὸ	στεγάζον	 l'enveloppe de l'âme, le corps	στεγάζω	
τὸ	στενόπορον	 défilé	στενόπορος	des : ος, ον,	subst. 
τὰ	στενόπορα	 défilé	στενόπορος	des : ος, ον,	subst. 
τὸ	στενόν	 passage étroit, défilé ; bras de mer, détroit	στενός	des : ή, όν,	subst. 
τὰ	στενά	 passage étroit, défilé ; bras de mer, détroit	στενός	des : ή, όν,	subst. 
ἡ	στενή	 étroite langue de terre	στενός	des : ή, όν,	subst. 
ἡ	στενόσημος	 la toge angusticlave	στενόσημος	des : ος, ον,	subst. 
ἡ	στενωπός	 passage étroit	στενωπός	des : ός, όν,	(τὸ) subst. 
τὸ	στενωπόν	 espace resserré,	στενωπός	des : ός, όν,	(τὸ) subst. 
τὰ	στερέμνια	 les corps solides, les choses tangibles, les réalités.	στερέμνιος	des : α, ον,	
τὸ	στερκτικόν	 la tendresse	στερκτικός	des : ή, όν,	
ὁ	Στοϐαῖος	 Stobée (Jean de Stobes)	Στοϐαῖος	gens : ου,	adj. m. 
ἡ	στοιχάς	 sorte de lavande	στοιχάς	gens : άδος	subst. adj. f. 
οἱ	στοιχειωματικοί	 les faiseurs d'horoscopes, les astrologues	στοιχειωματικός	des : ή, όν	
τὰ	στοματικά	 remèdes contre les maux de bouche	στοματικός	des : ή, όν	
τὰ	στραγγουρικά	 > στραγγουρία	στραγγουρικός	des : ή, όν,	
οἱ	στρατεύσιμοι	 ceux qui sont en âge de servir	στρατεύσιμος	des : ος, ον	
τὸ	στρεπτικόν	 l'art de tordre	στρεπτικός	des : ή, όν,	
adv.	στρηνές	 avec un bruit aigu ou perçant	στρηνής	des : ής, ές,	adv. 
τὰ	στρομϐοειδῆ	 les animaux de forme cylindrique (limaçon, etc.)	στρομϐοειδής	des : ής, ές,	
οἱ	Στρυμόνιοι	 les riverains du Strymon, les Thraces	Στρυμόνιος	des : α, ον	
αἱ	Στύγες	 les fleuves comme le Styx	Στύξ	gens : Στυγός	(ἡ) 
οἱ	Στυρῆς	 les habitants de Styres	Στυρεύς	gens : έως	(ὁ) 
ὁ	Στωϊκός	 Stoïcien	Στωϊκός	des : ή, όν,	subst. 
τὸ	στωμύλον	 langage spirituel ou enjoué	στωμύλος	des : ος, ον	
οἱ	συγκαθεστῶτες	 les adversaires.	συγκαθίστημι	
οἱ	συγκατακείμενοι	 les convives.	συγκατάκειμαι	
ὁ	συγκλητικός	 membre du sénat, sénateur	συγκλητικός	des : ή, όν,	subst. 
οἱ	συγκλητικοί	 les sénateurs	συγκλητικός	des : ή, όν,	subst. 
ἡ	σύγκλητος	 assemblée délibérante	σύγκλητος	des : ος, ον,	subst. 
τὰ	σύεια	 viande de porc	σύειος	des : α, ον,	
ἡ	σύζυγος	 épouse	σύζυγος	des : ος, ον	subst. 
ὁ	σύζυγος	 frère	σύζυγος	des : ος, ον	subst. 
ὁ	σύζυγος	 compagnon	σύζυγος	des : ος, ον	subst. 
τὰ	συκωτά	 sorte de préparation de figues bonne pour les maladies de foie	συκωτός	des : ή, όν	subst. 
ἡ	σύμϐιος	 compagnon, compagne	σύμϐιος	des : ος, ον,	subst. 
ὁ	σύμϐιος	 époux	σύμϐιος	des : ος, ον,	subst. 
ἡ	σύμϐιος	 épouse	σύμϐιος	des : ος, ον,	subst. 
ὁ	σύμϐολος	 présage	σύμϐολος	des : ος, ον,	subst. 
ὁ	συμϐουλεύων	 celui qui conseille, qui propose une décision	συμϐουλεύω	
τὸ	συμμαχικόν	 les alliés	συμμαχικός	des : ή, όν	
ἡ	συμμαχίς	 ville alliée, État allié ; forces alliées, les alliés	συμμαχίς	gens : ίδος	subst. adj. f. 
ἡ	ξύμπασα	 le pays tout entier	σύμπας	des : -πασα, -παν	subst. adv. 
τὸ	σύμπαν	 la totalité, l'ensemble	σύμπας	des : -πασα, -παν	subst. adv. 
adv.	τὸ ξύμπαν	 en totalité, en somme	σύμπας	des : -πασα, -παν	subst. adv. 
ὁ	σύμπλοος	 compagnon de traversée	σύμπλοος	des : οος-ους, οον-ουν,	subst. 
τὸ	συναγελαστικόν	 l'habitude de vivre en troupe	συναγελαστικός	des : ή, όν	
τὸ	ξυναμφότερον	 > συναμφότεροι	συναμφότεροι	des : αι, α	
ὁ	συνάμφω	 l'ensemble des deux.	συνάμφω	indécl.	
τὸ	συνάμφω	 l'ensemble des deux.	συνάμφω	indécl.	
ὁ	ξυνάορος	 époux	συνάορος	des : ος, ον	subst. 
ἡ	ξυνάορος	 épouse	συνάορος	des : ος, ον	subst. 
ὁ	συναπτικός	 conjonction marquant la connexion	συναπτικός	des : ή, όν,	subst. 
ὁ	σύναρχος	 collègue	σύναρχος	des : ος, ον,	
τὰ	ξυναφέα	 les parties adhérentes	συναφής	des : ής, ές	
τὸ	σύνδενδρον	 le fourré	σύνδενδρος	des : ος, ον,	subst. 
τὰ	συνειμαρμένα	 événements qui dépendent du destin.	συνείμαρμαι	
ὁ	συνείσακτος	 frère adoptif ou spirituel	συνείσακτος	des : ος, ον,	subst. 
ἡ	συνείσακτος	 sœur adoptive ou spirituelle	συνείσακτος	des : ος, ον,	subst. 
τὸ	συνεργητικόν	 coopération, assistance	συνεργητικός	des : ή, όν,	
τὸ	συνεχές	 l'enchaînement des paroles	συνεχής	des : ής, ές	adv. 
τὸ	συνεχές	 l'épaisseur ou la consistance d'un corps	συνεχής	des : ής, ές	adv. 
τὸ	συνεχές	 durée continue	συνεχής	des : ής, ές	adv. 
τὸ	συνηγορικόν	 honoraires d'un avocat	συνηγορικός	des : ή, όν,	
οἱ	ξυνιέντες	 les hommes intelligents	συνίημι	
ὁ	συνόδους	 spare denté (poisson)	συνόδους	gens : -όδοντος	(ὁ, ἡ) subst. 
ἡ	συνόδους	 spare denté (poisson)	συνόδους	gens : -όδοντος	(ὁ, ἡ) subst. 
τὸ	σύνολον	 le total, l'ensemble	σύνολος	des : ος η, ον,	adv. 
adv.	τὸ σύνολον	 en général	σύνολος	des : ος η, ον,	adv. 
ὁ	συντελεστικός	 le parfait,	συντελεστικός	des : ή, όν,	subst.
ἡ	σύντομος	 le chemin le plus court	σύντομος	des : ος, ον,	subst. 
ἡ	συντομωτάτη	 le chemin le plus court	σύντομος	des : ος, ον,	subst. 
τὸ	συντομώτατον	 le chemin le plus court	σύντομος	des : ος, ον,	subst. 
τὰ	ξυντομώτατα	 le chemin le plus court	σύντομος	des : ος, ον,	subst. 
τὸ	σύντομον	 concision	σύντομος	des : ος, ον,	subst. 
τὰ	συνώνυμα	 synonymes, mots de forme différente, mais de signification semblable ; noms de choses de genres différents comprises dans une même espèce	συνώνυμος	des : ος, ον	
τὸ	συριγγοτόμον	 instrument pour l'opération de la fistule.	συριγγοτόμος	des : ος, ον	
ὁ	σύρροος	 confluent	σύρροος	des : οος-ους, οον-ουν,	
τὸ	σύσκιον	 l'ombrage	σύσκιος	des : ος, ον,	
ὁ	σύσσιτος	 convive, commensal	σύσσιτος	des : ος, ον	subst. 
ἡ	συστατική	 lettre de recommandation	συστατικός	des : ή, όν	
ἡ	σφαιριστική	 l'art de jouer à la balle	σφαιριστικός	des : ή, όν,	
ὁ	σφαιριστικός	 habile joueur de balle	σφαιριστικός	des : ή, όν,	
τὸ	σφαιροειδές	 l'ellipsoïde de révolution	σφαιροειδής	des : ής, ές,	
adv.	σφεδανόν	 vivement	σφεδανός	des : ή, όν	adv. 
τὸ	σφυγματῶδες	 le mouvement des pulsations	σφυγματώδης	des : ης, ες	subst.
τὸ	σφυγμικόν	 mouvement du pouls	σφυγμικός	des : ή, όν,	subst.
τὸ	σχέδιον	 discours improvisé, improvisation	σχέδιος	des : ος α, ον,	
ἡ	σῴζουσα	 le suffrage qui sauve, qui acquitte	σῴζω	
οἱ	Σωκρατικοί	 les philosophes de l'école de Socrate, les philosophes socratiques	Σωκρατικός	des : ή, όν	
ὁ	σωρείτης	 sorite	σωρείτης	gens : ου,	adj. 
τὸ	σῶφρον	 le bon sens, la sagesse	σώφρων	des : ων, ον,	gens : ονος,	
τὸ	σῶφρον	 la tempérance, la chasteté	σώφρων	des : ων, ον,	gens : ονος,	
ἡ	ταλασιουργική	 l'art de travailler la laine	ταλασιουργικός	des : ή, όν	
ὁ	Ταραντῖνος	 cavalier d'un corps de cavalerie légère	Ταραντῖνος	des : η, ον	subst. 
ἡ	Ταραντίνη	 le territoire de Tarente	Ταραντῖνος	des : η, ον	subst. 
οἱ	Ταρκύνιοι	 la famille des Tarquins.	Ταρκύνιος	gens : ου	(ὁ) 
οἱ	Ταρτήσσιοι	 les habitants de Tartèssos ou Tartèsos (v.)	Ταρτήσσιος	des : α, ον,	
adv.	ταρφέα	 fréquemment, souvent	ταρφύς	adv. 
ὁ	Ταύρεος	 le dieu du taureau	ταύρεος	des : α, ον,	
ἡ	Ταυρική	 la Tauride ou Chersonèse Taurique (auj. Crimée)	Ταυρικός	des : ή, όν,	subst. 
οἱ	Τάφιοι	 les habitants de Taphos	Τάφιος	des : α, ον	
ὁ	ταχυγράφος	 sorte de sténographe, secrétaire ou greffier tachygraphe	ταχυγράφος	des : ος, ον	subst. 
ἡ	Τεγεᾶτις	 le territoire de Tégée	Τεγεᾶτις	gens : ιδος,	subst. adj. f. 
τὸ	τέθμιον	 loi	τέθμιος	des : α, ον,	
οἱ	τειχοποιοί	 inspecteurs ou directeurs des fortifications	τειχοποιός	des : ός, όν,	subst. 
ἡ	τεκτονική	 l'art du charpentier ou du menuisier	τεκτονικός	des : ή, όν,	subst. 
τὸ	τεκτονικόν	 le charpentier ou le menuisier	τεκτονικός	des : ή, όν,	subst. 
ὁ	τεκτονικός	 le charpentier ou le menuisier	τεκτονικός	des : ή, όν,	subst. 
ὁ	Τελαμώνιος	 Ajax, fils de Télamon	Τελαμώνιος	des : α, ον	
adv.	τὸ τελευταῖον	 à la dernière place	τελευταῖος	des : α, ον,	adv. 
adv.	τελευταῖον	 à la fin, finalement, enfin	τελευταῖος	des : α, ον,	adv. 
adv.	τὸ τελευταῖον	 à la fin, finalement, enfin	τελευταῖος	des : α, ον,	adv. 
adv.	τὰ τελευταῖα	 à la fin, finalement, enfin	τελευταῖος	des : α, ον,	adv. 
ὁ	τερατοσκόπος	 devin	τερατοσκόπος	des : ος, ον	subst. 
ὁ	τερατουργός	 faiseur de tours, charlatan	τερατουργός	des : ός, όν	subst. 
τὸ	τερατῶδες	 le merveilleux	τερατώδης	des : ης, ες	
ἡ	τερεϐινθίνη	 la térébenthine	τερεϐίνθινος	des : η, ον	subst. 
οἱ	τεσσαράκοντα	 les quarante juges	τεσσαράκοντα	indécl.	
ἡ	τετταρακοστή	 l'impôt du quarantième sur le capital	τεσσαρακοστός	des : ή, όν	
αἱ	τεσσαρακοσταί	 les quarantièmes	τεσσαρακοστός	des : ή, όν	
τὸ	τέταρτον	 la quatrième partie, le quart	τέταρτος	des : η, ον,	subst. adv. 
adv.	τέταρτον	 pour la quatrième fois	τέταρτος	des : η, ον,	subst. adv. 
ἡ	τετάρτη	 quart ou quarte	τέταρτος	des : η, ον,	subst. adv. 
αἱ	τέταρται	 le quart	τέταρτος	des : η, ον,	subst. adv. 
τὸ	τετράγναθον	 sorte d'araignée venimeuse	τετράγναθος	des : ος, ον	subst. 
τὸ	τετράγυον	 quatre arpents	τετράγυος	des : ος, ον	
τὸ	τετράδραχμον	 tétradrachme	τετράδραχμος	des : ος, ον,	
οἱ	τετρακόσιοι	 les quatre cents	τετρακόσιοι	des : αι, α	
τὸ	τετράμετρον	 vers tétramètre, le tétramètre trochaïque	τετράμετρος	des : ος, ον	subst. 
τὸ	τετράμετρον	 mesure d'un quart de médimne	τετράμετρος	des : ος, ον	subst. 
adv.	τετράμηνον	 après une durée de quatre mois	τετράμηνος	des : ος, ον	adv. 
τὸ	τετράπλευρον	 figure à quatre côtés	τετράπλευρος	des : ος, ον,	subst.
τὸ	τετραπλόον-οῦν	 > τετραμοιρία	τετραπλόος	des : όη-ῆ, όον-οῦν,	subst. 
τὸ	τετραστάδιον	 longueur de quatre stades	τετραστάδιος	des : ος, ον	subst. 
τὸ	τετραστάτηρον	 pièce de la valeur de quatre statères	τετραστάτηρος	des : ος, ον	subst. 
τὸ	τέτρατον	 la quatrième fois.	τέτρατος	des : η, ον	subst. 
ὁ	τετράχοος	 mesure de quatre~	τετράχοος	des : οος-ους, οον-ουν	subst. 
adv.	τετρήμερον	 pour quatre jours	τετρήμερος	des : ος, ον,	adv. 
ἡ	τετρήρης	 galère à quatre rangs de rames	τετρήρης	des : ης, ες,	subst. 
τὸ	τετρώϐολον	 pièce de quatre oboles	τετρώϐολος	des : ος, ον,	subst. 
οἱ	Τήϊοι	 habitants de Téôs	Τήϊος	des : α, ον,	
τὸ	τήλινον	 sorte de parfum	τήλινος	des : η, ον	
adv.	τήλιστον	 très loin, le plus loin	τήλιστος	des : η, ον,	adv. 
οἱ	Τημενίδαι	 les descendants de Tèménos	Τημενίδης	gens : ου	(ὁ) 
τὸ	τηνίκα	 à ce moment de l'année	τηνίκα	adv. 
τὸ	τηνικαῦτα	 lorsque..., alors	τηνικαῦτα	adv. 
οἱ	Τήνιοι	 les habitants de Tènos	Τήνιος	des : α, ον,	
ἡ	τιθηνουμένη	 la nourrice	τιθηνέω	
ἡ	τεκοῦσα	 la mère	τίκτω	
ὁ	τεκών	 le père	τίκτω	
οἱ	τεκόντες	 les parents	τίκτω	
τὰ	τίμια	 honneurs, dignités	τίμιος	des : α, ον	
τὰ	τιμωρητικά	 actes de vengeance	τιμωρητικός	des : ή, όν	
οἱ	Τιρύνθιοι	 les Tirynthiens	Τιρύνθιος	des : α, ον	
αἱ	Τίσιες	 les Furies vengeresses	τίσις	gens : εως	(ἡ) 
οἱ	Τιτᾶνες	 les Titans	Τιτάν	gens : ᾶνος	(ὁ) 
οἱ	τοιοίδε	 de tels hommes	τοιόσδε	des : τοιάδε, τοιόνδε,	
τὰ	τοιαῦτα	 et autres choses pareilles	τοιοῦτος	des : τοιαύτη, τοιοῦτο τοιοῦτον,	adv. 
ὁ	τοιοῦτος	 celui qui est ainsi fait, qui a de tels sentiments	τοιοῦτος	des : τοιαύτη, τοιοῦτο τοιοῦτον,	adv. 
τὸ	τοιοῦτον	 une telle conduite	τοιοῦτος	des : τοιαύτη, τοιοῦτο τοιοῦτον,	adv. 
οἱ	τοιοῦτοι	 de telles gens	τοιοῦτος	des : τοιαύτη, τοιοῦτο τοιοῦτον,	adv. 
adv.	τοιαῦτα	 de cette manière	τοιοῦτος	des : τοιαύτη, τοιοῦτο τοιοῦτον,	adv. 
ἡ	τοκεύς	 la mère	τοκεύς	gens : έως	(ὁ) 
τὸ	τολμηρόν	 hardiesse	τολμηρός	des : ά, όν,	
οἱ	τομεῖς	 les dents incisives	τομεύς	gens : έως	(ὁ) 
τὰ	τόμια	 entrailles découpées de la victime sur lesquelles on jurait	τόμιος	des : ος, ον,	subst. 
τὸ	τόμιον	 entrailles découpées de la victime sur lesquelles on jurait	τόμιος	des : ος, ον,	subst. 
ἡ	τοναία	 effort de voix (voix tendue)	τοναῖος	des : α, ον,	subst. 
ἡ	τοξική	 embrasure ou meurtrière pour lancer des flèches	τοξικός	des : ή, όν :	subst. 
τὸ	τοξικόν	 poison dont on imprègne une flèche	τοξικός	des : ή, όν :	subst. 
τὸ	τοξικόν	 troupe d'archers	τοξικός	des : ή, όν :	subst. 
αἱ	Τοξότιδες	 les Lanceuses de flèches (tragédie d’Eschyle)	τοξότις	des : -ιν	gens : ιδος,	adj. f. 
οἱ	τοξοφόροι	 les archers	τοξοφόρος	des : ος, ον,	subst. 
ἡ	τορνευτική	 le travail du tourneur	τορνευτικός	des : ή, όν,	
οἱ	Τορωναῖοι	 les habitants de Torônè	Τορωναῖος	des : α, ον,	
adv.	τοσόνδε	 tout autant	τοσόσδε	des : τοσή·δε, τοσόν·δε,	subst. adv. 
ἡ	τραγείη	 peau de bouc	τράγειος	des : α, ον	
ἡ	τραγέα	 peau de bouc	τράγεος	des : α, ον	
οἱ	τραυματίαι	 les blessés (d'une armée)	τραυματίας	gens : ου	adj. m. 
ἡ	Τρηχινίη	 le territoire de Trakhis	Τραχίνιος	des : α, ον	
οἱ	Τραχίνιοι	 les habitants de Trakhis, les Trakhiniens	Τραχίνιος	des : α, ον	
αἱ	Τραχίνιαι	 les Trachiniennes	Τραχίνιος	des : α, ον	
τὰ	τραχέα	 terrain raboteux	τραχύς	des : εῖα, ύ	adv. 
adv.	τραχύ	 d'une voix ou avec un son rude	τραχύς	des : εῖα, ύ	adv. 
ἡ	τρήρων	 la colombe	τρήρων	gens : ωνος	(ὁ, ἡ) subst. 
τὸ	τριακονθήμερον	 durée de trente jours	τριακονθήμερος	des : ος, ον	subst. 
οἱ	τριάκοντα	 les Trente, les trente tyrans	τριάκοντα	
ὁ	τριακονταμναῖος	 baliste ou pierrier à boulet de 30~mines = 13,09~kg	τριακονταμναῖος	des : α, ον	subst. 
ἡ	τριακοντήρης	 galère à trente rangs de rames	τριακοντήρης	des : ης, ες	subst. 
οἱ	τριακόσιοι	 les Trois cents	τριακόσιοι	des : αι, α	
ἡ	τριακοστή	 l'impôt du trentième	τριακοστός	des : ή, όν	
ἡ	τριέσπερος	 la triple soirée, la triple nuit	τριέσπερος	des : ος, ον,	subst. 
adv.	τρίετες	 pendant trois ans, depuis trois ans	τριέτης	des : ης, ες,	adv. 
τὸ	τριήμερον	 durée de trois jours	τριήμερος	des : ος, ον,	
ὁ	Τρικάρανος	 « les Trois têtes »	τρικάρηνος	des : ος, ον	subst. 
ὁ	τρίκλινος	 salle à manger à trois lits	τρίκλινος	des : ος, ον	subst. 
τὸ	τρίκλινον	 table à trois lits	τρίκλινος	des : ος, ον	subst. 
τὸ	τρίκοκκον	 sorte de nèfle	τρίκοκκος	des : ος, ον,	
τὸ	τρίκωλον	 phrase ou période à trois membres	τρίκωλος	des : ος, ον	
τὸ	τρίμετρον	 le trimètre ïambique	τρίμετρος	des : ος, ον	
τὰ	τρίμετρα	 le trimètre ïambique	τρίμετρος	des : ος, ον	
ὁ	τρίμιτος	 vêtement d'un tissu à trois fils	τρίμιτος	des : ος, ον	
τὸ	τριπέτηλον	 trèfle	τριπέτηλος	des : ος, ον	subst. 
τὸ	τριπλάσιον	 le triple	τριπλάσιος	des : α, ον	adv. 
adv.	τριπλάσιον	 trois fois autant	τριπλάσιος	des : α, ον	adv. 
adv.	τριπλῇ	 triplement, d'une triple manière	τριπλόος	des : όη-ῆ, όον-οῦν,	adv. 
ἡ	τριπτός	 sorte de pain	τριπτός	des : ή, όν,	
ἡ	τρισκαιδεκάτη	 le 13e~jour	τρισκαιδέκατος	des : η, ον	
ἡ	τρισκαιδεκήρης	 navire à treize rangs de rames	τρισκαιδεκήρης	des : ης, ες,	subst. 
