σακίζω	> σακκίζω	
σακίον	> σακκίον	
σακίτας	> σηκίτης	
σακκελίζω	> σακκίζω	
2 σάκος	> σάκκος	
σακός	> σηκός	
σάλα	> *σάλη	
σαλάϐη	> σαλάμϐη	gens : ης (ἡ) 
σαλακώνισμα	> σαλακωνεία	gens : ατος (τὸ) 
Σαλαμίν	> Σαλαμίς	
Σαλαμινιάς	> Σαλαμίνιος	gens : άδος adj. f. 
σαλασσομέδοισα	> *θαλασσομέδουσα	gens : ας (ἡ) 
σάλευσις	> σάλευμα	gens : εως (ἡ) 
σαλέω	> σαλούμενος	
σάλλω	> θάλλω	
2 σάλος	> θάλεα	gens : εος-ους (τὸ) 
σάλπης	> σάλπη	gens : ου (ὁ) 
σαλπιγκτής	> σαλπικτής	
σαλπίσσω	> σαλπίζω	
σαλπιστής	> σαλπικτής	gens : οῦ (ὁ) 
σᾶμα	> σῆμα	
σαμαίνω	> σημαίνω	
σαμᾷον	> σημεῖον	
σαμϐαλίσκον	> σανδαλίσκος	gens : ου (τὸ) 
σάμϐαλον	> σάνδαλον	
σάμερον	> σήμερον	
Σαμία	> Σάμιος	gens : ας (ἡ) 
Σαμιακός	> Σάμιος 1	des : ή, όν 
Σαμοθρηΐκη	> Σαμοθρᾴκη	
Σαμοθρηΐκιος	> Σαμοθρᾴκιος	
Σαμοθρῄκη	> Σαμοθρᾴκη	
Σάμος	> Σῆμος	
σάμψουχον	> σάμψυχον	gens : ου (τὸ) 
σάμψυχος	> σάμψυχον	gens : ου (ἡ) 
σανδαράχη	> σανδαράκη	gens : ης (ἡ) 
σάνδιξ	> σάνδυξ	gens : ικος (ἡ) 
σαννίον	> πόσθη	gens : ου (τὸ) 
σάννορος	> σάννας	gens : ου, adj. m. 
σαξάτινος	> πετραῖος	des : η, ον 
σαόϐροτος	> σαόμϐροτος	des : ος, ον, 
σαοφρονέω	> σωφρονέω	
σαοφροσύνη	> σωφροσύνη	gens : ης (ἡ) 
σαόφρων	> σώφρων	des : ων, ον, gens : ονος, 
σαόω	> σῴζω	
σαπήῃ	> σήπω	
σαπρόω	> σαπρύνομαι	
σαπύλλω	> σαίνω	
σάπφυρος	> σάπφειρος	gens : ου (ἡ) 
Σαραπεῖον	> Σεραπεῖον	gens : ου (τὸ) 
σάραπος	> σαράπους	gens : ω (ὁ) 
σαργανίς	> σαργάνη	gens : ίδος (ἡ) 
Σαρδανάπαλος	> Σαρδανάπαλλος	gens : ου (ὁ) 
Σάρδιες	> Σάρδεις	
Σαρδιηνός	> Σαρδιανός	
σαρδίνη	> σαρδήνη	
σαρδῖνος	> σαρδίνη	gens : ου (ὁ) 
Σαρδονικός	> Σαρδόνιος	des : ή, όν, 
1 σαρδόνιος	> σαρδάνιος	des : α, ον, 
Σαρδωνικός	> Σαρδονικός	des : ή, όν, 
Σαρδώνιος	> Σαρδάνιος	des : α, ον, 
Σαρδῷος	> Σαρδονικός, 	des : α, ον, 
σαρκοϐρώς	> σαρκοϐόρος	gens : ῶτος (ὁ, ἡ) 
σαρκολάϐος	> σαρκολαϐίς	gens : ου (ὁ) 
σαρξιφάγος	> σαρξιφαγής	des : ος, ον 
σασαμόπαστος	> σησαμόπαστος	
σασαμορυτοπαγής	> σησαμορυτοπαγής	
σασαμόφωκτος	> σησαμόφωκτος	
Σάσπειρες	> Σάπειρες	gens : ων (οἱ) 
σάσσω	> σάττω	
Σατανᾶς	> Σατᾶν	des : ᾶ gens : ᾶ, (ὁ) 
σᾶτες	> σῆτες, τῆτες	
σατραπηΐη	> σατραπεία	
σατραπίς	> σατραπικός	gens : ίδος adj. f. 
σατραπόπλουτος	> σαπρόπλουτος	
σατυριασμός	> σατυρίασις	gens : οῦ (ὁ) 
σατυρισμός	> σατυριασμός	gens : οῦ (ὁ) 
σαυλοπρωκτιάω	> σαυλόομαι	
σαύρη	> σαύρα	
Σαυρομάται	> Σαρμάται	gens : ῶν (οἱ) 
σαυτορία	> σωτηρία	gens : ας (ἡ) 
σαυτοῦ	> σεαυτοῦ	gens : ῆς, 
σαφανής	> σαφηνής	
σαφέως	> σαφῶς	
σαφηνέως	> σαφηνῶς	
σαφηνής	> σαφής	des : ής, ές 
σαφηνῶς	> σαφῶς	adv. 
σᾶψις	> σῆψις	
1 σάω	> σαόω	
2 σάω	> σήθω	
σάωμι	> σαόω	
σαώσω	> σαόω	
σαώτερος	> σάος	
σαωτήρ	> σωτήρ	gens : ῆρος (ὁ) 
σϐεννύω	> σϐέννυμι	
σϐέσσαι	> σϐέννυμι	
σϐεστικός	> σϐεστήριος	des : ή, όν, 
σδεύγλα	> ζεύγλη	gens : ας (ἡ) 
σέας	> σής.	
σεϐασμός	> σέϐασις	gens : οῦ (ὁ) 
σεϐάσσατο	> σεϐάζομαι	
σεϐαστεύω	> σεϐάζομαι	
σέϐημα	> σέϐασμα	gens : ατος (τὸ) 
σέθεν	> σύ.	
σεῖο	> σύ.	
σεῖος	> θεῖος	des : α, ον, 
σειρή	> σειρά	
Σειρήνειος	> Σειρήνιος	des : ος, ον, 
σειρηφόρος	> σειραφόρος	
σειρομάστης	> σιρομάστης	
σεισμώδης	> σεισμοποιός	des : ης, ες, 
σέλα	> σέλας	
σελαγίζω	> σελαγέω	
σελαναία	> σεληναία	
σελάννα	> σελήνη	
σελασμός	> σέλασμα	gens : οῦ (ὁ) 
σελάσσομαι	> σελάω	
σελάχειον	> σελάχιον	gens : ου (τὸ) 
σεληναία	> σελήνη	gens : ας (ἡ) 
σεληνιαῖος	> σεληνιακός	des : ος, ον, 
σεληνιάω	> σεληνιάζω	
σελινῖτις	> σελινίτης οἶνος	gens : ιδος (ἡ) 
σέλω	> θέλω	
σεμνηγορέω	> σεμνολογέω	
σεμνηγορία	> σεμνολογία	gens : ης (ἡ) 
σεμνομυθεύω	> σεμνομυθέω	
σεμνομυθέω	> σεμνολογέω	
σεμνομυθία	> σεμνολογία	gens : ας (ἡ) 
σέο	> σύ.	
σεπτάς	> ἑπτάς	gens : άδος (ἡ) 
σεραπιάς	> σαραπιάς	gens : άδος (ἡ) 
Σέραπις	> Σάραπις	gens : ιδος (ὁ) 
Σεράπνα	> Θεράπνη	
Σερϐήλεια	> Σερϐιλία	gens : ας (ἡ) 
Σερϐιλία	> Σερουϊλία	gens : ας (ἡ) 
Σερϐίλιος	> Σερουΐλιος	gens : ου (ὁ) 
Σέρϐιος	> Σερούϊος	gens : ου (ὁ) 
2 σέριφος	> σερίφιον	gens : ου (ἡ) 
Σερουήϊος	> Σερούϊος	gens : ου (ὁ) 
Σερουήλιος	> Σερουΐλιος	gens : ου (ὁ) 
σεσαρώς	> σαίρω	
σέσελι	> σέσελις	gens : εως (τὸ) 
σεσιγαμένος	> σιγάω	
σεῦ	> σύ.	gens : σευ, 
σεῦα	> σεύω	
σεύατο	> σεύω	
σευτλίον	> σεῦτλον	gens : ου (τὸ) 
σεῦτλον	> τεῦτλον	gens : ου (τὸ) 
σέων	> σής.	
σεωυτοῦ	> σεαυτοῦ	
σηκύλη	> σηκίς	gens : ης (ἡ) 
σήμανσις	> σημασία	gens : εως (ἡ) 
σημειοφόρος	> σημαιοφόρος	gens : ου (ὁ) 
σημήϊον	> σημεῖον	
σήπη	> σηπεδών	gens : ης (ἡ) 
σηπιάς	> σήπιον	gens : άδος (ἡ) 
σηπίη	> σηπία	
σηπτή	> σηπτός	gens : ῆς (ἡ) 
σηπτήριος	> σηπτικός	des : α, ον, 
σηροκτόνος	> θηροκτόνος	des : ος, ον, 
σῇς	> σαῖς	
σήσαμος	> σήσαμον	gens : ου (ἡ) 
*σησαμοτυροπαγής	> σησαμορυτοπαγής	
σησαμοῦς	> σησαμόεις	gens : οῦντος (ὁ) 
σησαμώδης	> σησαμοειδής	des : ης, ες 
σητάνιος	> σητάνειος	des : α ος, ον 
*σῆτες	> τῆτες	
σητόκοπος	> σητόϐρωτος	des : ος, ον, 
Σθεινώ	> Σθενώ	gens : οῦς (ἡ) 
σιά	> θεά.	
σιαλενδρίς	> σιαλίς	gens : ίδος (ἡ) 
σίϐδα	> σίδη	gens : ης (ἡ) 
σιϐυλλιακός	> σιϐύλλειος	des : ή, όν 
σιϐύνης	> σιϐύνη	gens : ου (ὁ) 
σιγά	> σιγή	
σιγαλός	> σιγηλός	
Σίγεον	> Σίγειον	gens : ου (τὸ) 
σιγῆν	> θιγγάνω	
σιγηρός	> σιγηλός	des : ά, όν 
σιγματοειδής	> σιγμοειδής	des : ής, ές 
σίγυμνος	> σιγύνης	gens : ου (ὁ) 
σιγύννης	> σιγύνης	
Σίγυννοι	> Σιγύνναι	gens : ων (οἱ) 
Σίγυνοι	> Σίγυννοι	gens : ων (οἱ) 
σίγυνον	> σιγύνης	gens : ου (τὸ) 
σίγυνος	> σίγυνον	gens : ου (ὁ) 
σιδάρειος	> σιδήρειος	
σιδάρεος	> σιδήρεος	
σιδαρίτας	> σιδηρίτης	
σιδαρόδετος	> σιδηρόδετος	
σιδαρονόμος	> σιδηρονόμος	
σιδαρόπλακτος	> σιδηρόπληκτος	
σίδαρος	> σίδηρος	
σιδαροχάρμας	> σιδηροχάρμης	
σιδηρήεις	> σιδήρεος	des : ήεσσα, ῆεν 
σιδηροϐόρος	> σιδηροϐρώς	des : ος, ον 
σίδηρον	> σίδηρος	des : σίδηρα, gens : ων (τὸ) (τὰ) 
σιδηροῦς	> σιδήρεος	des : ᾶ, οῦν, 
Σιδονίη	> Σιδόνιος	gens : ης (ἡ) 
Σιδόνιος	> Σιδώνιος, 	des : α, ον 
Σιδοῦς	> Σιδόεις	
Σιδωνίς	> Σιδώνιος 1	gens : ίδος adj. 
σιελίζω	> σιαλίζω	
σιελισμός	> σιαλισμός	
σιελιστήριον	> σιαλιστήριον	
σίελον	> σίαλον	
σιελοποιός	> σιαλοποιός	
σίελος	> σίαλον	gens : ου (ὁ) 
σίκιννον	> σίκιννις	gens : ου (τὸ) 
σίκλος	> σίγλος	gens : ου (ὁ) 
σικύη	> σικύα	
σικυήρατον	> σικυήλατον	gens : ου (τὸ) 
σίκυς	> σίκυος	gens : υος (ὁ) 
σικυώνη	> σικυωνία	gens : ης (ἡ) 
Σικυωνία	> Σικυώνιος	
Σικυώνια	> Σικυώνιος	gens : ων (τὰ) 
Σικυωνιακός	> Σικυώνιος	des : ή, όν 
Σικυωνικός	> Σικυώνιος	des : ή, όν 
σίκχος	> σικχασία	gens : εος-ους (τὸ) 
σίλλυϐον	> σίλυϐον	
σίμϐλιος	> σιμϐλήϊος	des : α, ον, 
Σιμούντιος	> Σιμοέντιος	
Σιμουντίς	> Σιμοεντίς	
Σιμοῦντος	> Σιμόεις	
Σιμοῦς	> Σιμόεις	
σίναπυ	> σίναπι	gens : υος (τὸ) 
σινδόνη	> σινδών	gens : ης (ἡ) 
σινδόνιον	> σινδονίσκη	gens : ου (τὸ) 
σινέομαι	> σίνομαι	
σίνηπι	> σίναπι	gens : ιος (τὸ) 
σίνηπυ	> σίνηπι	(τὸ) 
σίνηπυς	> σίνηπυ	des : υν (ὁ) 
σίννομαι	> σίνομαι	
σινόδων	> συνόδους	gens : οντος (ὁ) 
σίνομαι	> σίνω	
σινόω	> σίνομαι	
Σιντηΐς	> Σιντιακός	gens : ΐδος adj. f. 
σίντις	> σίντης	gens : ιος (ὁ, ἡ) 
σίντωρ	> σίντης	gens : ορος (ὁ) 
σιός	> θεός	
σιπαλός	> σιφλός	des : ή, όν 
σιπύα	> σιπύη	gens : ας (ἡ) 
σίπυδνος	> σιπύη	gens : ου (ἡ) 
σιπυΐς	> σιπύη	gens : ΐδος (ἡ) 
σίραιον	> σίραιος οἶνος	gens : ου (τὸ) 
σίριος	> σείριος	des : α, ον 
σισύμϐριον	> σίσυμϐρον	gens : ου (τὸ) 
σίσυρνα	> σίσυρα	gens : ης (ἡ) 
σισυρνοφόρος	> σισυροφόρος	des : ος, ον 
Σισύφιος	> Σισύφειος	des : α, ον 
σῖτα	> σῖτος	gens : ων (τὰ) 
σιτάρκημα	> σιτάρχημα	
σιτάρχης	> σίταρχος	gens : ου (ὁ) 
σιτέσκοντο	> σιτέω	
σιτήριος	> σιτηρός	des : ος, ον 
σίτινος	> σιτικός	des : η, ον 
σιτοδοχεῖον	> σιτοθήκη	gens : ου (τὸ) 
σιτολειψία	> σιτοδεία	gens : ας (ἡ) 
σιτολόγιον	> σιτολογία	gens : ου (τὸ) 
σιτομέτριον	> σιτόμετρον	gens : ου (τὸ) 
σιτόμετρον	> σιτομετρία	gens : ου (τὸ) 
*σῖτον	> σῖτος	(τὸ) 
σιτοποιητικός	> σιτοποιϊκός	des : ή, όν 
σιτοπομπεῖον	> σιτοπομπία	gens : ου (τὸ) 
σιτοπονέω	> σιτοποιέω	
σιτοπονία	> σιτοποιΐα	gens : ας (ἡ) 
σιτοπόνος	> σιτοποιός	des : ος, ον 
σιτουργός	> σιτοποιός	des : ός, όν 
σιώ	> θεός	
σίω	> σείω	
σιωπηρός	> σιωπηλός	des : ά, όν, 
σιώπησις	> σιωπή	gens : εως (ἡ) 
σιωπητικός	> σιωπηλός	des : ή, όν, 
Σκαιαί	> σκαιός	gens : ῶν (αἱ) 
Σκαιόλας	> Σκαιϐόλας	(ὁ) 
σκαιοσύνη	> σκαιότης	gens : ης (ἡ) 
σκαλαϐώτης	> ἀσκαλαϐώτης	gens : ου (ὁ) 
σκαληνής	> σκαληνός	des : ής, ές 
σκαλισμός	> σκάλισις	gens : οῦ (ὁ) 
2 σκάλλω	> σκέλλω	
σκαμμώνιον	> σκαμμωνία	gens : ου (τὸ) 
σκαμωνία	> σκαμμωνία	gens : ας (ἡ) 
σκανά	> σκηνή	
σκανδάλη	> σκανδάληθρον	gens : ης (ἡ) 
σκάνδυξ	> σκάνδιξ	gens : υκος (ὁ) 
σκᾶνος	> σκῆνος	
σκαπανεύς	> σκαφεύς	gens : έως (ὁ) 
Σκαπτησύλη	> σκαπτός	gens : ης (ἡ) 
σκᾶπτον	> σκῆπτρον	
σκᾶπτρον	> σκῆπτρον	
σκαριφηθμός	> σκαριφισμός	gens : οῦ (ὁ) 
Σκάρφεια	> Σκάρφη	gens : ας (ἡ) 
σκαφώρη	> σκάφη	gens : ης (ἡ) 
σκεδάζω	> σκεδάννυμι	
σκεδασμός	> σκέδασις	gens : οῦ (ὁ) 
σκεδάω	> σκεδάννυμι	
σκελετίη	> σκελετεία	
σκελετόω	> σκελετεύω	
σκελέω	> σκέλλω	
σκελίς	> ἀγλίς	gens : ίδος (ἡ) 
σκελλίς	> ἀγλίς	gens : ίδος (ἡ) 
σκεμμός	> σκέψις	gens : οῦ (ὁ) 
σκέπα	> σκέπας	
σκέπανον	> σκέπας	gens : ου (τὸ) 
σκεπάρνη	> σκέπαρνον	gens : ης (ἡ) 
σκέπαρνος	> σκέπαρνον	gens : ου (ὁ) 
σκεπαστικός	> σκεπαστήριος	des : ή, όν, 
σκεπεινός	> σκεπανός	des : ή, όν, 
σκέπινος	> σκέπανος	gens : ου (ὁ) 
σκεπόωσι	> σκεπάω	
σκεπτήριος	> σκεπτικός	des : α, ον, 
σκέπω	> σκεπάζω	
σκευά	> σκευή	
σκεύασις	> σκευασία	gens : εως (ἡ) 
σκευουργία	> σκευοποΐα	gens : ας (ἡ) 
σκηνάω	> σκηνέω	
σκηπίων	> σκήπων	gens : ωνος (ὁ) 
*σκῆπτον	> σκῆπτρον	
σκηπτοφόρος	> σκηπτροφόρος	des : ος, ον, 
σκήπων	> σκίπων	gens : ωνος (ὁ) 
σκιαδεύς	> σκίαινα	gens : έως (ὁ) 
σκιαθίς	> σκίαινα	gens : ίδος (ἡ) 
σκιαρός	> σκιερός	des : ά, όν 
σκιατραφέω	> σκιατροφέω	
σκιατροφία	> σκιατραφία	gens : ας (ἡ) 
σκίγκος	> σκίγγος	gens : ου (ὁ) 
σκίδαξ	> σχίζα	gens : ακος (ὁ) 
σκιή	> σκιά	
σκιητροφέω	> σκιατροφέω	
σκίλλινος	> σκιλλιτικός	des : η, ον 
σκιμϐός	> σκαμϐός	des : ή, όν, 
σκίμϐρον	> σισύμϐριον	gens : ου (τὸ) 
σκιμπόδιον	> σκιμποδίσκος	gens : ου (τὸ) 
σκινίς	> σκίαινα	gens : ίδος (ἡ) 
σκιογραφία	> σκιαγραφία	gens : ας (ἡ) 
σκιογράφος	> σκιαγράφος	gens : ου (ὁ) 
σκιόθηρος	> σκιοθηρικός	des : ος, ον, 
σκιομαχέω	> σκιαμαχέω	
σκιομαχία	> σκιαμαχία	gens : ας (ἡ) 
σκιόωντο	> σκιάω	
Σκίρα	> σκίρον	gens : ων (τὰ) 
σκιράφιον	> σκιραφεῖον	gens : ου (τὸ) 
σκιρός	> σκιρρός	des : ά, όν, 
σκιρόω	> σκιρτάω	
σκιρρία	> σκίρρος	gens : ας (ἡ) 
σκιρτηθμός	> σκίρτησις	gens : οῦ (ὁ) 
σκίρωμα	> σκῖρος	gens : ατος (τὸ) 
σκίρων	> σκίρρων	gens : ωνος (ὁ) 
σκιφίας	> ξιφίας	gens : α (ὁ) 
σκίφος	> ξίφος	gens : εος-ους (τὸ) 
σκιφύδριον	> ξιφύδριον	(τὸ) 
*σκληρευνία	> σκληροκοιτία	gens : ης (ἡ) 
σκληρότηρ	> σκληρότης	(ἡ) 
σκλήρυνσις	> σκληρυσμός	gens : εως. (ἡ) 
σκληρύνω	> σκληρόω	
σκλήρυσμα	> σκληρυσμός	gens : ατος (τὸ) 
σκληρώδης	> σκηροειδής	des : ης, ες, 
σκλήρωσις	> σκλήρωμα	gens : εως (ἡ) 
σκοιός	> σκιερός	des : ά, όν, 
σκολιαίνω	> σκολιόω	
σκολῶπαξ	> σκολόπαξ	
Σκόμϐρος	> Σκόμϐρον	gens : ου (ὁ) 
σκόνυζα	> κόνυζα	gens : ης (ἡ) 
σκοπάω	> σκοπιάζω	
σκόπελον	> σκόπελος	gens : ου (τὸ) 
σκοπιή	> σκοπιά	
σκόρδαξ	> κόρδαξ	gens : ακος (ὁ) 
σκορδινέομαι	> σκορδινάομαι	
σκόρδον	> σκόροδον	gens : ου (τὸ) 
σκορδύλη	> κορδύλη	gens : ης (ἡ) 
σκοτερός	> σκότιος	des : ά, όν, 
σκοτέω	> σκοτίζω	
σκοτιαῖος	> σκοταῖος	des : α, ον, 
σκότιον	> σκότιος	gens : ου (τὸ) 
σκοτοδινία	> σκοτοδίνη	gens : ας (ἡ) 
σκοτοδινιάω	> σκοτοδινέω	
σκοτοδινίη	> σκοτοδινία	
σκοτόδινος	> σκοτοδινία	gens : ου (ὁ) 
σκοτόμαινα	> σκοτομήνη	gens : ης (ἡ) 
σκοτομηνία	> σκοτομήνη	gens : ας (ἡ) 
σκότος	> σκότος	gens : εος-ους (τὸ) 
Σκοτοῦσσα	> Σκοτόεσσα	
σκυϐάλισμα	> σκύϐαλον	gens : ατος (τὸ) 
Σκύθαι	> Σκύθης	gens : ῶν (οἱ) 
σκύθος	> σκύφος	gens : ου (ὁ) 
σκυλακεύς	> σκύλαξ	gens : έως (ὁ) 
σκυλακευτικός	> σκυλάκειος	des : ή, όν 
σκύλευσις	> σκυλεία	gens : εως (ἡ) 
σκυληφόρος	> σκυλοφόρος	des : ος, ον 
σκύλιος	> σκύλιον	gens : ου (ὁ) 
σκύλλα	> καρχαρίας	gens : ης (ἡ) 
σκύλλαρος	> κύλλαρος	gens : ου (ὁ) 
Σκύλλη	> Σκύλλα	
σκύπφος	> σκύφος	gens : ου (ὁ) 
σκύτα	> σκύτη	
σκυτοδεψός	> σκυτοδέψης	gens : οῦ (ὁ) 
σκυτοεργός	> σκυτοτόμος	gens : οῦ (ὁ) 
σκύτον	> σκῦτος	gens : ου (τὸ) 
σκυτοτομεῖον	> σκυτοτόμιον	gens : ου (τὸ) 
σκωληκίασις	> σκωλήκωσις	gens : εως (ἡ) 
σκωληκώδης	> σκωληκοειδής	des : ης, ες, 
σμαλερός	> μαλερός	des : ά, όν 
σμᾶνος	> σμῆνος	
σμαραγίζω	> σμαραγέω	
σμαρίλη	> μαρίλη	gens : ης (ἡ) 
σμερδαλέως	> σμερδαλέον	adv. 
σμερδνός	> σμερδαλέος	des : ή, όν, 
σμηκτρὶς γῆ	> σμηκτὶς γῆ	(ἡ) 
σμήλη	> σμῆγμα	gens : ης (ἡ) 
σμῆμα	> σμῆγμα	gens : ατος (τὸ) 
σμῆν	> σμάω	
σμηνιών	> σμῆνος	gens : ῶνος (ὁ) 
σμῆνον	> σμῆνος	gens : ου (τὸ) 
σμήρινθος	> μήρινθος	gens : ου (ὁ) 
σμικρογραφέω	> μικρογραφέω	
σμικρολογέω	> μικρολογέω	
σμικρολογία	> μικρολογία	
σμικρολόγος	> μικρολόγος	
σμικρομερής	> μικρομερής	
σμικροπρέπεια	> μικροπρέπεια	
σμικρός	> μικρός	
σμικρότης	> μικρότης	
σμικρόφθαλμος	> μικρόφθαλμος	
σμικρόφυλλος	> μικρόφυλλος	
σμικρύνω	> μικρύνω	
σμικρῶς	> μικρῶς	
σμίλα	> σμίλη	
σμῖλος	> σμῖλαξ	gens : ου (ἡ) 
σμίνθιος	> σμίνθος	gens : ου (ὁ) 
Σμίνθιος	> Σμινθεύς	gens : ου (ὁ) 
σμινύς	> σμινύη	gens : ύος (ἡ) 
σμύξων	> μύξων	gens : ωνος (ὁ) 
σμυρίζω	> μυρίζω	
σμυρνεῖον	> σμυρνίον	gens : ου (τὸ) 
Σμύρνη	> Σμύρνα	
σμυρνηφόρος	> σμυρνοφόρος	des : ος, ον, 
σμυρνιάζω	> σμυρνίζω	
σμῦρος	> μῦρος	gens : ου (ὁ) 
Σόγχις	> Σῶγχις	gens : ιτος (ὁ) 
σόγχος	> σόγκος	gens : ου (ὁ) 
σόῃ	> σόω.	
σοῖο	> σός.	
Σολοῦς	> Σολόεις	gens : οῦντος (ὁ) 
1 σόος	> σάος	
2 σοῦ	> σεύω	
3 σοῦ	> σόος 2	
Σουγδίας	> Σογδίας	(ἡ) 
σοῦμαι	> σεύω	
σοῦς	> *σόος 2	gens : σοῦ (ὁ) 
Σοῦς	> Σόος	
σοφισμός	> σόφισμα	gens : οῦ (ὁ) 
σοφιστέον	> σοφίζω	
σοφίστευμα	> σόφισμα	gens : ατος (τὸ) 
Σοφοκλῆς	> Σοφοκλέης	
σοφόω	> σοφίζω	
σπάνη	> σπανία	gens : ης (ἡ) 
σπανία	> σπανίς	gens : ας (ἡ) 
*σπάξ	> σπάκα	
σπαραγμώδης	> σπαραγματώδης	des : ης, ες 
Σπαράδοκος	> Σπάρδοκος	gens : ου (ὁ) 
σπάραξις	> σπαραγμός	gens : εως (ἡ) 
σπαργανάω	> σπαργανόω	
σπαργανίζω	> σπαργανόω	
σπαργέω	> σπαργάω	
σπάργω	> σπαργανόω	
Σπάρδακος	> Σπάρτοκος	
σπαρείς	> σπείρω	
Σπαρτιήτης	> Σπαρτιάτης	
σπασμωδέως	> σπασμωδῶς	
σπασμώδης	> σπασματώδης	des : ης, ες, 
σπεῖο	> ἕπομαι	
σπεῖος	> σπέος	gens : εος-ους (τὸ) 
σπείρημα	> σπείραμα	
σπείσασκε	> σπένδω	
σπέλεθος	> πέλεθος	gens : ου (ὁ) 
σπένδεσκε	> σπένδω	
σπερματολογέω	> σπερμολογέω	
σπερματολόγος	> σπερμολόγος	des : ος, ον 
σπερματοφάγος	> σπερμοφάγος	des : ος, ον 
σπέσσι	> σπέος	
σπήεσσι	> σπέος	
σπίδιος	> σπιδής	des : α, ον 
σπιθαμώδης	> σπιθαμιαῖος	des : ης, ες 
σπίνα	> σπίνος	gens : ης 
σπινθαρίς	> σπινθήρ	gens : ίδος (ἡ) 
σπινθάρυξ	> σπινθήρ	gens : υγος (ἡ) 
σπινίδιον	> σπίνιον	gens : ου (τὸ) 
σπινώδης	> σπινός	des : ης, ες 
σπληνίζομαι	> σπληνιάω	
σπογγώδης	> σπογγοειδής	des : ης, ες, 
σποδά	> σπουδή	
σποδιή	> σποδιά	
σποδιώδης	> σποδοειδής	des : ης, ες, 
σποδώδης	> σποδοειδής	des : ης, ες, 
σπόλα	> στολή	
σπολέω	> στελέω	
σπονδύλη	> σφονδύλη	gens : ης (ἡ) 
Σποράδες	> σποράς	
σπουδαρχιάω	> σπουδαρχέω	
σπυράς	> σπύραθος	gens : άδος (ἡ) 
Στάγειρα	> Στάγιρα, Σταγιρίτης	
στάγες	> *στάξ	
Στάγιρα	> Στάγιρος	gens : ων (τὰ) 
Σταγιρῖτις	> Σταγιρίτης	gens : ίτιδος adj. f. 
σταδιαδρομέω	> σταδιοδρομέω	
σταδιαδρόμος	> σταδιοδρόμος	gens : ου (ὁ) 
σταδίη	> στάδιος 2	
σταδιοδρόμης	> σταδιοδρόμος	gens : ου (ὁ) 
1 *στάδιος	> στάδιον	gens : ου (ὁ) 
στάθεν	> ἵστημι	
στᾶθι	> ἵστημι	
σταθμέομαι	> σταθμάομαι	
σταθμίζω	> σταθμάω	
σταθμόν	> σταθμός, 	gens : οῦ (τὸ) 
σταθμόω	> σταθμάω	
στᾶθος	> στῆθος	
σταῖμεν	> ἵστημι	
στακτή	> στακτός	gens : ῆς (ἡ) 
στακτικός	> στακτός	des : ή, όν, 
στάλα	> στήλη	
σταλαγέω	> σταλάζω	
σταλάζω	> στάζω	
σταλακτός	> σταλακτίς	des : ή, όν 
σταλᾶτις	> *στηλῆτις	
σταλάττω	> σταλάσσω	
σταλουργός	> *στηλουργός	
στάμων	> στήμων	
στάν	> ἵστημι	
*στάξ	> σταγών	(αἱ) 
στάξ'	> ἔσταξε	
στασιάρχης	> στασίαρχος	gens : ου (ὁ) 
Στασίχορος	> Στησίχορος	
στάσκεν	> ἵστημι	
Στάτυλλος	> Στατύλλιος	gens : ου (ὁ) 
σταφυλοκλέπτης	> σταφυλοκλοπίδης	gens : ου (ὁ) 
σταχυφορέω	> σταχυοφορέω-ῶ	
στεγανόω	> στέγω	
στειλεά	> στελεά	gens : ᾶς (ἡ) 
στειλειή	> στελεά	gens : ῆς (ἡ) 
στειλειόν	> στελεόν	gens : οῦ (τὸ) 
στειλειός	> στελεός	gens : οῦ (ὁ) 
στεινόπορος	> στενόπορος	
στεινός	> στενός	
στεινωπός	> στενωπός	
στείρη	> στεῖρα 1	
στεῖρος	> στεῖρα 2	adj. f. 
στελγίς	> στλεγγίς	gens : ίδος (ἡ) 
στέλγισμα	> στλέγγισμα	gens : ατος (τὸ) 
στελεή	> στελεά	
στέλεχος	> στέλεχος	gens : ου (ὁ) 
στέμϐω	> στείϐω	
στέναγμα	> στεναγμός	gens : ατος (τὸ) 
στενή	> στενός	gens : ῆς (ἡ) 
στενοπορθμίς	> στενόπορθμος	gens : ίδος adj. f. 
στενοχωρής	> στενόχωρος	des : ής, ές, 
στενωπή	> στενωπός	gens : ῆς (ἡ) subst. 
στερεμνιόω	> στερεόω	
στερεώδης	> στερεοειδής	des : ης, ες, 
στερνοκτυπέω	> στερνοτυπέω	
στερνοτυπέομαι	> στερνοκοπέομαι	
στερνοτυπτέομαι	> στερνοτυπέομαι	
στεφαναφορία	> στεφανηφορία	
στεφανίας	> στεφανηφόρος	gens : ου (ὁ) 
στεφανοπλόκος	> στεφανηπλόκος	des : ος, ον, 
στεφανοφορέω	> στεφανηφορέω	
στεφανωτίς	> στεφανωτρίς	gens : ίδος adj. f. 
στεφηπλόκος	> στεφανηπλόκος	des : ος, ον, 
στεφηφορέω	> στεφανηφορέω	
στεφηφόρος	> στεφανηφόρος	des : ος, ον, 
στέωμεν	> στῶμεν	
στῆ	> ἔστη	
στήῃς	> στῇς	gens : στήῃ, 
στήθεσφιν	> στήθος	
στηθίον	> στῆθος	gens : ου (τὸ) 
στηθόδεσμος	> στηθοδεσμίς	gens : ου (ὁ) 
