ὁ	παιδνός	jeune garçon	παιδνός	des : ή, όν subst. 
ἡ	παιδνή	petite fille	παιδνός	des : ή, όν subst. 
ἡ	Παιονική	la Pæonie	Παιονικός	des : ή, όν 
οἱ	Παίονες	les Pæones	1 Παίων	gens : ονος, adj. m. 
οἱ	Παίονες	les Pannoniens	1 Παίων	gens : ονος, adj. m. 
ὁ	παλαμναῖος	meurtrier	παλαμναῖος	des : α, ον subst. 
ὁ	παλαμναῖος	pensée vengeresse, remords	παλαμναῖος	des : α, ον subst. 
ὁ	παλίγκοτος	ennemi, adversaire	παλίγκοτος	des : ος, ον subst. 
τὰ	Πανελλήνια	fête de Zeus Panhellènios dans les États helléniques	Πανελλήνιος	des : α, ον subst. 
ὁ	πανηγυρικός	éloge public prononcé dans une fête nationale	πανηγυρικός	des : ή, όν 
ἡ	πανσέληνος	le temps de la pleine lune	πανσέληνος	des : ος, ον subst. 
ἡ	πανσέληνος	la pleine lune	πανσέληνος	des : ος, ον subst. 
οἱ	παραϐάντες	les coupables	παραϐαίνω	tr. intr. 
τὸ	παράϐολον	argent consigné par le demandeur dans un jugement d'appel pour le cas où il perdrait son procès	παράϐολος	des : ος, ον subst. 
τὸ	παράϐολον	la résolution hardie, l'audace	παράϐολος	des : ος, ον subst. 
τὰ	παράϐολα	métaphores hardies	παράϐολος	des : ος, ον subst. 
ὁ	παράϐυστος	parasite, intrus	παράϐυστος	des : ος, ον subst. 
τὸ	παράϐυστον	tribunal d'Athènes	παράϐυστος	des : ος, ον subst. 
τὰ	παραγγελλόμενα	les ordres	παραγγέλλω	tr. intr. 
τὰ	παράδρομα	intervalle par où le gibier pourrait s'échapper entre des filets tendus	παράδρομος	des : ος, ον 
οἱ	παραιτούμενοι	ceux qui implorent	παραιτέομαι	
τὰ	παρακαλούμενα	les propositions, les demandes	παρακαλέω	
οἱ	παρακείμενοι	les gens de l'entourage, les familiers	παράκειμαι	
τὰ	παρακείμενα	les juxtaposés	παράκειμαι	
τὰ	παρακείμενα	les mets servis	παράκειμαι	
τὸ	παρακείμενον	mot substitué à un autre, les Euménides les Érinyes	παράκειμαι	
οἱ	παραλαμϐάνοντες	les successeurs (d'un roi);	παραλαμϐάνω	
ἡ	παραλία	côte, littoral de la mer	παράλιος	des : α, ος, ον subst. 
οἱ	παράλιοι	les habitants du littoral	παράλιος	des : α, ος, ον subst. 
τὸ	παράλογον	l'imprévu	παράλογος	des : ος, ον 
ὁ	παράλογος	mécompte, tour imprévu des événements ou erreur de calcul	παράλογος	des : ος, ον 
τὰ	παράλογα	les portions supplémentaires (non attendues) dans les repas lacédémoniens	παράλογος	des : ος, ον 
ἡ	πάραλος	sorte de plante maritime	πάραλος	des : ος, ον subst. adj. 
οἱ	Πάραλοι	les Paraliens ou habitants du littoral ; les marins composant l'équipage de la galère paralienne, tous citoyens libres	πάραλος	des : ος, ον subst. adj. 
ὁ	παραπεσών	celui qui se présente à qqn, qui vient à sa rencontre, qui s'expose à ses coups	παραπίπτω	
τὰ	παραρρητά	conseils, avis, avertissements	παραρρητός	des : ή, όν 
ὁ	παράσιτος	commensal	παράσιτος	des : ος, ον 
τὸ	παρασκευαστικόν	le signal des apprêts pour le départ	παρασκευαστικός	des : ή, όν 
τὰ	παρασκευαστικά	préparatifs, approvisionnements	παρασκευαστικός	des : ή, όν 
ἡ	μεγάλη	le vendredi saint	παρασκευή	gens : ῆς (ἡ) 
οἱ	παρεσπονδημένοι	ceux qui sont victimes d'une violation de la foi jurée	παρασπονδέω	tr. intr. 
τὸ	παραφερόμενον	les mets qu'on sert	παραφέρω	tr. intr. 
τὰ	παραφερόμενα	les mets qu'on sert	παραφέρω	tr. intr. 
ὁ	πάρεδρος	qui se tient à côté de, assistant de ; assesseur dans un conseil ou un tribunal ; commensal ; associé, compagnon	πάρεδρος	gens : ου (ὁ, ἡ) subst. 
τὸ	παρόν	le présent, les circonstances présentes, la situation actuelle	1 πάρειμι	subst. adv. 
τὰ	παρόντα	ce qui est présent, les choses à portée (provisions toutes prêtes, etc.)	1 πάρειμι	subst. adv. 
adv.	τὰ παρόντα	à présent, dans le présent, maintenant	1 πάρειμι	subst. adv. 
οἱ	παριόντες	les orateurs qui se présentent	2 πάρειμι	
τὰ	παρελκόμενα	ce qu'on ajoute à qqe ch., choses accessoires ou annexes	παρέλκω	tr. intr. 
τὰ	παρθένια	virginité	παρθένιος	des : α, ον subst. adj. 
ὁ	παρθένιος	fils d'une jeune fille, d'une femme non mariée	παρθένιος	des : α, ον subst. adj. 
ἡ	παρθένος	vierge	παρθένος	gens : ου (ἡ) 
ὁ	παρθένος	célibataire ; homme timide	παρθένος	gens : ου (ἡ) 
ὁ	Παρθενών	le Parthénon (demeure de la déesse vierge)	παρθενών	gens : ῶνος (ὁ) 
ὁ	πάριππος	cheval de renfort	πάριππος	des : ος, ον subst. 
τὸ	παριστάμενον	ce qui vient à l'esprit de qqn, l'idée (subite), la pensée	παρίστημι	tr. intr. 
οἱ	πάροιθεν	ceux qui arriveront les premiers	πάροιθε	adv. 
τὸ	πάροιθεν	auparavant	πάροιθε	adv. 
ὁ	παροιμιακός	vers anapestique, dimètre catalectique, vers anapestique de trois pieds et demi [⏑⏑ ‒ ⏑⏑ ‒ ⏑⏑ ‒ ‒]	παροιμιακός	des : ή, όν subst. 
τὰ	παροίνια	chansons à boire, chansons bachiques	παροίνιος	des : ος, ον 
τὰ	παροιχόμενα	les choses passées	παροίχομαι	subst. 
ὁ	παρῳχημένος	le temps passé	παροίχομαι	subst. 
τὸ	παρῳχηκός	le temps passé	παροίχομαι	subst. 
τὸ	πᾶν	le tout, tout ensemble	πᾶς	des : πᾶσα, πᾶν, gens : παντός, πάσης, παντός adv. 
τὰ	πάντα	l'univers	πᾶς	des : πᾶσα, πᾶν, gens : παντός, πάσης, παντός adv. 
τὸ	πᾶν	l'univers	πᾶς	des : πᾶσα, πᾶν, gens : παντός, πάσης, παντός adv. 
τὸ	πᾶν	le tout (v.), la chose principale, l'important ; en tout, tout à fait, complètement, absolument ; tout, tout le possible	πᾶς	des : πᾶσα, πᾶν, gens : παντός, πάσης, παντός adv. 
τὸ	πᾶν	toujours	πᾶς	des : πᾶσα, πᾶν, gens : παντός, πάσης, παντός adv. 
τὰ	πάντα	en tout, à tous les points de vue, sous tous les rapports	πᾶς	des : πᾶσα, πᾶν, gens : παντός, πάσης, παντός adv. 
τὰ	παστά	sorte de bouillie	παστός	des : ή, όν subst. 
ὁ	παστός	rideau brodé de lit nuptial ; lit nuptial ; chambre nuptiale	παστός	des : ή, όν subst. 
ὁ	παστοφόρος	prêtre chargé de cette fonction	παστοφόρος	des : ος, ον subst. 
οἱ	πατέρες	les parents, le père et la mère ; les ancêtres ; fondateurs d'une race, souche, métropole	πατήρ	des : πάτερ gens : πατέρος, (ὁ) 
ἡ	πατρική	patrimoine	πατρικός	des : ή, όν 
τὰ	πατρικά	ou la maison paternelle	πατρικός	des : ή, όν 
τὸ	πάτριον	la règle ou la coutume des ancêtres	πάτριος	des : ος α, ον 
τὰ	πάτρια	les coutumes, les institutions, les lois des ancêtres	πάτριος	des : ος α, ον 
ἡ	πατρίς	terre des ancêtres, patrie	πατρίς	gens : ίδος subst. adj. f. 
τὰ	πατρῷα	le bien paternel, hérité du père	πατρῷος	des : ῴα, ῷον 
adv.	παῦρον	peu de temps	παῦρος	des : ον adv. 
οἱ	παχέες	les gros, les riches ; lourd, épais	παχύς	des : εῖα, ύ 
ἡ	πεδιάς	plaine	πεδιάς	gens : άδος subst. adj. f. 
οἱ	Πεδιεῖς	les habitants de la Plaine ; habitants d'une de Phocide	Πεδιεύς	gens : έως (ὁ) 
τὸ	πεζικόν	l'infanterie	πεζικός	des : ή, όν subst. 
τὰ	πεζικά	exercices de l'infanterie	πεζικός	des : ή, όν subst. 
ὁ	πεζός	guerrier combattant à pied	πεζός	des : ή, όν adv. 
ὁ	πεζός	armée de terre	πεζός	des : ή, όν adv. 
τὸ	πεζόν	armée de terre	πεζός	des : ή, όν adv. 
adv.	πεζῇ	à pied ; par terre, sur terre ; en prose	πεζός	des : ή, όν adv. 
τὸ	πειθήνιον	obéissance	πειθήνιος	des : ος, ον 
οἱ	πεπεισμένοι	les croyants	πείθω	tr. intr. 
τὰ	πελάγια	les animaux de pleine mer	πελάγιος	des : α, ον 
ὁ	πέλας	les voisins, les proches, le prochain, autrui	πέλας	adv. 
οἱ	πέλας	les voisins, les proches, le prochain, autrui	πέλας	adv. 
τὸ	Πελασγικόν	l'enceinte des Pélasges ; campagne de ce côté de la citadelle	Πελασγικός	des : ή, όν subst. adj. 
αἱ	Πελειάδες	> Πλειάδες ; les prêtresses de Dodone	Πελειάς	gens : άδος (ἡ) 
ἡ	πελεκῖνος	poutre en forme de hache	πελεκῖνος	gens : ου (ὁ) 
οἱ	πεμπταῖοι	ceux qui sont atteints de la fièvre de cinq jours	πεμπταῖος	des : α, ον 
τὰ	πένθιμα	vêtements de deuil	πένθιμος	des : ος, η, ον 
adv.	πεντάετες	pendant cinq ans	πενταετής	des : ής, ές adv. 
τὸ	πεντεσύριγγον	la machine à cinq trous (pour la tête, les bras et les jambes) instrument de torture	πεντεσύριγγος	des : ος, ον 
ἡ	πεντηκοστή	droit de douane du cinquantième ; la Pentecôte	πεντηκοστός	des : ή, όν, 
ὁ	πέπων	sorte de melon	πέπων	des : ον, gens : ονος 
τὰ	πέραν	ce qui se passe sur la rive opposée	πέραν	adv. 
οἱ	πέραν	ceux de l'autre côté, de la région opposée	πέραν	adv. 
adv.	πέρας	à la fin, enfin	πέρας	gens : ατος (τὸ) adv. 
τὸ	πέρας	à la fin, enfin	πέρας	gens : ατος (τὸ) adv. 
ἡ	περάτη	le bout du monde, l'extrémité de l'horizon, la limite extrême du ciel vers le couchant ; l'hémisphère inférieur	πέρατος	des : η, ον 
τὸ	περίακτον	baliste mobile	περίακτος	des : ος, ον 
adv.	περίαλλα	par-dessus tout, supérieurement, extrêmement	περίαλλος	des : ος, ον adv. 
adv.	περίεργα	avec une curiosité indiscrète	περίεργος	des : ος, ον adv. 
τὸ	περίεργον	soin excessif, art prétentieux	περίεργος	des : ος, ον adv. 
ὁ	περιέχων	l’air ambiant, l’atmosphère	περιέχω	tr. intr. 
τὸ	περιέχον	l’air ambiant, l’atmosphère	περιέχω	tr. intr. 
τὸ	περιέχον	le général, l'universel	περιέχω	tr. intr. 
τὸ	περιηγηθέν	ébauche, esquisse.	περιηγέομαι	
τὸ	περιηγητικόν	itinéraire descriptif	περιηγητικός	des : ή, όν 
ἡ	περικεφαλαία	casque ; maladie des porcs dans la région de la tête ; partie de la quille d'un navire	περικεφάλαιος	des : α, ον 
τὸ	περικεφάλαιον	casque	περικεφάλαιος	des : α, ον 
ἡ	περίμετρος	la ligne formant le contour	περίμετρος	des : ος, ον 
τὸ	περίμετρον	la ligne formant le contour	περίμετρος	des : ος, ον 
ἡ	περιοικίς	campagne d'alentour ; ville voisine dépendant d'une autre	περιοικίς	gens : ίδος subst. adj. f. 
ὁ	περίοικος	habitant du voisinage, voisin	περίοικος	des : ος, ον 
οἱ	περίοικοι	habitants libres d'une ville laconienne autre que Sparte, les Lacédémoniens proprement dits	περίοικος	des : ος, ον 
οἱ	περίοικοι	habitants de la zone tempérée, sous le méridien opposé au nôtre	περίοικος	des : ος, ον 
τὰ	περιουσιάζοντα	le superflu	περιουσιάζω	
τὸ	περιπόλιον	banlieue, faubourg ; fort voisin d'une ville ou qui défend une ville	περιπόλιος	des : ος, ον, subst. 
ἡ	περιπόρφυρος	la robe prétexte	περιπόρφυρος	des : ος, ον 
ὁ	περίπτερος	périptère	περίπτερος	des : ος, ον 
ὁ	περίρρους	> περιρροή ; affluence des humeurs	περίρροος	des : οος-ους, οον-ουν subst. 
τὸ	περιττεῦον	le superflu	περισσεύω	tr. intr. 
τὸ	περισσόν	ce qui est distingué	περισσός	des : ή, όν 
τὰ	περιττά	le superflu	περισσός	des : ή, όν 
τὰ	περιττά	les restes, le résidu	περισσός	des : ή, όν 
οἱ	περιττοί	l'excédent des forces	περισσός	des : ή, όν 
οἱ	περιστατικοί	les hommes affairés	περιστατικός	des : ή, όν 
τὸ	περιστόμιον	ouverture d'un vase ; têtière d'un joueur de flûte	περιστόμιος	des : α, ον, 
ὁ	περκνός	sorte d'aigle ; sorte de faucon ; sorte de serpent	περκνός	des : ή, όν subst. adj. 
ὁ	Περσικός	l'oiseau de Perse, le coq	1 Περσικός	des : ή, όν subst. adj. 
τὸ	Περσικόν	la pêche ou le citron	1 Περσικός	des : ή, όν subst. adj. 
ἡ	Περσική	la Perse	1 Περσικός	des : ή, όν subst. adj. 
τὸ	Περσικόν	le peuple perse, le royaume de Perse	1 Περσικός	des : ή, όν subst. adj. 
αἱ	Περσικαί	chaussures ou pantoufles à la mode persane	1 Περσικός	des : ή, όν subst. adj. 
τὰ	Περσικά	écrit sur la Perse, histoire de Perse	1 Περσικός	des : ή, όν subst. adj. 
τὰ	πετεηνά	les volatiles, les oiseaux	πετεηνός	des : ή, όν 
ἡ	πηκτή	filet pour les oiseaux	πηκτός	des : ή, όν subst. 
ἡ	πηκτή	fromage de lait caillé	πηκτός	des : ή, όν subst. 
ἡ	Πιερίς	: la Muse	Πιερίς	gens : ίδος subst. adj. f. 
αἱ	Πιερίδες	les Muses	Πιερίς	gens : ίδος subst. adj. f. 
τὸ	πιστευτικόν	la confiance	πιστευτικός	des : ή, όν 
τὸ	πιστόν	foi, confiance ; confidence, secret ; ce qui donne confiance, garantie, caution	1 πιστός	des : ή, όν subst. 
τὰ	πιτυρώδεα	dartres farineuses	πιτυρώδης	des : ης, ες 
οἱ	πιτυρώδεες	malades atteints de dartres farineuses	πιτυρώδης	des : ης, ες 
τὸ	πῖον	la graisse, le gras	πίων	des : πίων, πῖον, gens : πίονος subst. 
τὰ	πλάγια	les côtés, les flancs	πλάγιος	des : α, ον 
τὸ	πλάγιον	discours indirect	πλάγιος	des : α, ον 
αἱ	Πλαγκταί	les Roches errantes	πλαγκτός	des : ή, όν 
ὁ	πλακόεις	gâteau plat	πλακόεις	des : όεσσα, όεν subst. adj. 
ὁ	πλακοῦς	graine de mauve	πλακόεις	des : όεσσα, όεν subst. adj. 
ὁ	πλάνης	vagabond	πλάνης	gens : ητος (ὁ, ἡ) subst. 
οἱ	πλάνητες	astres errants, planètes (p. opp. à les étoiles fixes)	πλάνης	gens : ητος (ὁ, ἡ) subst. 
ὁ	πλάνος	vagabond, jongleur, charlatan	1 πλάνος	des : ος, ον tr. intr. 
ἡ	πλαστική	la plastique	πλαστικός	des : ή, όν 
τὸ	πλάτος	en largeur, dans le sens de la largeur	πλάτος	gens : εος-ους (τὸ) 
τὰ	πλάτη	les parties larges, les surfaces	πλάτος	gens : εος-ους (τὸ) 
τὰ	πλάτη	les dimensions	πλάτος	gens : εος-ους (τὸ) 
αἱ	πλατεῖαι	le plat des deux mains	πλατύς	des : εῖα, ύ subst. 
τὸ	πλατύ	la plaine	πλατύς	des : εῖα, ύ subst. 
οἱ	πλεῖστοι	le plus grand nombre, la plupart	πλεῖστος	des : η, ον, adv. 
adv.	τὰ πλεῖστα	le plus souvent ou le plus longtemps possible, le plus possible	πλεῖστος	des : η, ον, adv. 
adv.	πλεῖστον	le plus	πλεῖστος	des : η, ον, adv. 
οἱ	πλείονες	la plupart	πλείων	des : ων, ον, gens : ονος adv. 
τὰ	πλείονα	les choses en plus, en sus	πλείων	des : ων, ον, gens : ονος adv. 
adv.	πλέον	plus, pour la plus grande partie ; en plus, en sus, en outre	πλείων	des : ων, ον, gens : ονος adv. 
adv.	πλείονα	plus, davantage	πλείων	des : ων, ον, gens : ονος adv. 
adv.	πλείω	plus, davantage	πλείων	des : ων, ον, gens : ονος adv. 
ἡ	πλεκτική	l'art de tresser	πλεκτικός	des : ή, όν 
ἡ	πλεκτή	: objet tressé	πλεκτός	des : ή, όν subst. 
τὸ	πλῆθος	le plus grand nombre	πλῆθος	gens : εος-ους (τὸ) adv. 
τὰ	πλήθη	les masses populaires, la masse	πλῆθος	gens : εος-ους (τὸ) adv. 
τὸ	πλῆθος	la masse des Athéniens pense	πλῆθος	gens : εος-ους (τὸ) adv. 
adv.	ἐς	πλῆθος	en foule	πλῆθος	gens : εος-ους (τὸ) adv. 
οἱ	πλησιάζοντες	les auditeurs, les disciples	πλησιάζω	tr. 
ὁ	πλησίος	le plus proche, le voisin	πλησίος	des : α, ον : adj. adv. 
οἱ	πλησίοι	les voisins	πλησίος	des : α, ον : adj. adv. 
adv.	πλησίον	près, proche	πλησίος	des : α, ον : adj. adv. 
ὁ	πλησίον	celui qui est proche, le voisin, autrui	πλησίος	des : α, ον : adj. adv. 
οἱ	πλησίον	les proches (parents ou amis);	πλησίος	des : α, ον : adj. adv. 
ὁ	πλωτός	la saison de la navigation	πλωτός	des : ή, όν subst. 
οἱ	πνευματικοί	école de médecins qui rapportaient tout à l'action du souffle vital	πνευματικός	des : ή, όν 
ὁ	πνευμόρρωξ	déchirure du poumon	πνευμόρρωξ	gens : ωγος (ὁ, ἡ) 
ὁ	πνέων	le vent qui souffle	πνέω	tr. intr. 
ἡ	πνέουσα	le vent qui souffle	πνέω	tr. intr. 
οἱ	πνέοντες	les vivants	πνέω	tr. intr. 
τὰ	ποδαγρικά	la goutte aux pieds	ποδαγρικός	des : ή, όν 
ὁ	ποδαγός	guide ; serviteur	ποδηγός	des : ός, όν subst. 
τὰ	ποδήρη	les pieds	ποδήρης	des : ης, ες 
ἡ	ποδιαῖα	côté d'un pied de long	ποδιαῖος	des : α, ον 
ὁ	ποδιστήρ	trépied	ποδιστήρ	gens : ῆρος, adj. m. 
ὁ	πόθος	le Désir personnifié	πόθος	gens : ου (ὁ) 
οἱ	πόθοι	les Amours	πόθος	gens : ου (ὁ) 
ὁ	ποιητής	le poète par excellence, Homère	ποιητής	gens : οῦ (ὁ) 
ἡ	Ποινή	le Châtiment personnifié, la déesse de la vengeance ou du châtiment	ποινή	gens : ῆς (ἡ) 
αἱ	Ποιναί	le Châtiment personnifié, la déesse de la vengeance ou du châtiment	ποινή	gens : ῆς (ἡ) 
ἡ	πολεμική	la science de la guerre	πολεμικός	des : ή, όν subst. 
τὸ	πολεμικόν	cri de guerre	πολεμικός	des : ή, όν subst. 
τὰ	πολεμικά	travaux ou arts de la guerre	πολεμικός	des : ή, όν subst. 
τὰ	πολέμια	les travaux ou l'art de la guerre	πολέμιος	des : α, ον : subst. 
οἱ	πολέμιοι	les ennemis	πολέμιος	des : α, ον : subst. 
ὁ	πολέμιος	l'ennemi	πολέμιος	des : α, ον : subst. 
ἡ	πολεμία	le territoire ennemi	πολέμιος	des : α, ον : subst. 
τὰ	πολέμια	marchandises provenant de pays ennemi	πολέμιος	des : α, ον : subst. 
ὁ	πολεμιστής	guerrier combattant	πολεμιστής	gens : οῦ subst. adj. m. 
αἱ	πολιαί	cheveux gris, blancs	πολιός	des : ά, όν 
ἡ	πολιά	cheveux gris, blancs	πολιός	des : ά, όν 
ἡ	πολιά	l'âge sénile, la vieillesse	πολιός	des : ά, όν 
ἡ	πόλις	la ville Troie ou Athènes	πόλις	gens : εως (ἡ) 
ὁ	πολίτης	citoyen ; concitoyen	πολίτης	gens : ου subst. adj. m. 
τὸ	πολιτικόν	la réunion des citoyens	πολιτικός	des : ή, όν subst. 
ὁ	πολιτικός	l'homme d'État	πολιτικός	des : ή, όν subst. 
ἡ	πολιτική	la science des affaires de l'État, la politique	πολιτικός	des : ή, όν subst. 
τὰ	πολιτικά	les affaires de l'État, affaires publiques	πολιτικός	des : ή, όν subst. 
τὸ	πολιτικόν	humeur sociable	πολιτικός	des : ή, όν subst. 
τὸ	πολλάκις	le plus souvent	πολλάκις	adv. 
adv.	πολλαπλάσια	plusieurs fois autant	πολλαπλάσιος	des : α, ον adv. 
τὸ	πολυάνδριον	commerce ou relations sexuelles avec beaucoup d'hommes, prostitution	πολυάνδριος	des : ος, ον, subst. 
τὸ	πολύμυθον	abondance de légendes	πολύμυθος	des : ος, ον 
ἡ	πολυόφθαλμος	> βούφθαλμον	πολυόφθαλμος	des : ος, ον 
ὁ	πολύπους	ver de cave, cloporte, polype de mer, poulpe	πολύπους	des : ους, ουν, gens : -ποδος 
οἱ	πολλοί	la plupart des hommes la foule, le commun du peuple, le peuple	πολύς	des : πολλή, πολύ gens : πολλοῦ, ῆς, οῦ 
τὸ	πολύ	la foule, la multitude	πολύς	des : πολλή, πολύ gens : πολλοῦ, ῆς, οῦ 
τὰ	πολλά	la foule, la multitude	πολύς	des : πολλή, πολύ gens : πολλοῦ, ῆς, οῦ 
τὰ	πολλά	à une grande distance ; à une grande distance ; au loin, très avant ; de beaucoup ; après un long temps ; en grande partie ; à un haut prix	πολύς	des : πολλή, πολύ gens : πολλοῦ, ῆς, οῦ 
τὸ	πολυσύνθετον	emploi fréquent de particules pour unir des propositions	πολυσύνθετος	des : ος, ον 
τὰ	πολυσχιδῆ	animaux dont les pieds ont des doigts et ne sont pas formés en sabots	πολυσχιδής	des : ής, ές 
τὸ	πολύτροπον	esprit de ruse	πολύτροπος	des : ος, ον subst. 
τὸ	πολύχουν	la variété	πολύχοος	des : οος-ους, οον-ουν subst. 
ὁ	πονηρός	le mauvais esprit, le démon ; (vie, action, bruit, etc.)	πονηρός	des : ά, όν intr. 
τὸ	πονηρόν	le mal	πονηρός	des : ά, όν intr. 
τὰ	πονηρά	les vices, le mal ou la méchanceté	πονηρός	des : ά, όν intr. 
οἱ	πορισταί	administrateurs des fonds publics, « fournisseurs ou pourvoyeurs du trésor »	ποριστής	gens : οῦ (ὁ) 
οἱ	πόροι	voies et moyens (pour faire face aux dépenses), ressources de l'État ; les Ressources ou des Revenus	πόρος	gens : ου (ὁ) tr. intr. 
αἱ	ἀσπίδες	les boucliers ont leur poignée, sont prêts	πόρπαξ	gens : ακος (ὁ) 
τὸ	πόρρω	en avant	πόρρω	adv. 
τὰ	πόρρω	ce qui est en avant, l'avenir	πόρρω	adv. 
ἡ	πόρτις	jeune veau	πόρτις	gens : ιος (ὁ, ἡ) 
ὁ	πόρτις	jeune taureau ; jeune garçon	πόρτις	gens : ιος (ὁ, ἡ) 
ὁ	πορφύρεος	celle qui est sombre, la mort	πορφύρεος	des : έα-ᾶ, έον-οῦν subst. 
τὰ	πορφυρᾶ	étoffes de pourpre ; vêtu de pourpre	πορφύρεος	des : έα-ᾶ, έον-οῦν subst. 
τὸ	πεπρωμένον	l’arrêt du destin	*πόρω	
ἡ	πεπρωμένη	l’arrêt du destin	*πόρω	
τὰ	ποτάμια	les animaux ou les poissons de rivière	ποτάμιος	des : α, ον 
ἡ	πότνια	maîtresse, souveraine	πότνια	gens : ας subst. adj. f. 
αἱ	πότνιαι	les souveraines	πότνια	gens : ας subst. adj. f. 
τὸ	ποτόν	boisson ; eau potable	ποτός	des : ή, όν subst. adj. 
τὰ	πράγματα	les choses faites, les actions, les actes	πρᾶγμα	gens : ατος (τὸ) 
ὁ	πραγματικός	jurisconsulte, avocat consultant, avoué	πραγματικός	des : ή, όν 
τὰ	πεπραγμένα	ce qui a été fait, les actions, les actes	πράσσω	
τὸ	πραχθέν	ce qui a été fait, les actions, les actes	πράσσω	
τὰ	πραττόμενα	les impôts	πράσσω	
τὰ	πραέα	paroles douces, caresses	πραΰς	des : πραεῖα, πραΰ, gens : πραέος, είας, έος, tr. intr. 
τὸ	πρέπον	ce qui convient, la bienséance	πρέπω	
τὰ	πεπρεσϐευμένα	les affaires traitées dans une ambassade, les négociations	πρεσϐεύω	tr. intr. 
οἱ	πρεσϐυγενεῖς	le Conseil des Anciens	πρεσϐυγενής	des : ής, ές 
οἱ	πρέσϐεις	les anciens, les chefs	πρέσϐυς	subst. adj. 
ὁ	πρεσϐύτης	vieillard	πρεσϐύτης	gens : ου adj. m. 
adv.	πρὸ	πολλοῦ	avant un long temps, il y a longtemps	πρό	adv. prép. 
τὰ	προηγορευμένα	les choses ordonnées	προαγορεύω	
τὸ	προαιρετικόν	la faculté de choisir, de décider, de vouloir	προαιρετικός	des : ή, όν 
τὸ	προάστειον	faubourg, banlieue ; propriété dans un faubourg	προάστειος	des : ος, ον, subst. 
ὁ	προϐαλλόμενος	le poursuivant, l'accusateur dans un procès être accusé	προϐάλλω	tr. intr. 
ἡ	προϐλής	cap, promontoire	προϐλής	gens : ῆτος (ὁ, ἡ) subst. 
ὁ	πρόϐολος	cap, promontoire ; écueil	πρόϐολος	des : ος, ον subst. 
ὁ	πρόϐολος	épieu, javelot ; digue ; abri, défense, forteresse	πρόϐολος	des : ος, ον subst. 
οἱ	πρόϐουλοι	conseillers qui délibèrent avant de soumettre une affaire au peuple	πρόϐουλος	gens : ου (ὁ, ἡ) 
τὰ	προϐώμια	partie antérieure de l'autel ou espace devant l'autel	προϐώμιος	des : ος, ον 
οἱ	προγεγονότες	ceux qui nous ont précédés, les ancêtres	προγίγνομαι	
τὰ	προγεγενημένα	les événements antérieurs, le passé	προγίγνομαι	
οἱ	πρόγονοι	les ancêtres	1 πρόγονος	des : ος, ον 
οἱ	πρόγονοι	rejetons, postérité	1 πρόγονος	des : ος, ον 
οἱ	προγεγραμμένοι	les proscrits.	προγράφω	
τὰ	προδιαλεχθέντα	sujets déjà traités.	προδιαλέγομαι	
ὁ	πρόδρομος	coureur envoyé en avant	πρόδρομος	des : ος, ον subst. 
οἱ	πρόδρομοι	corps ou division d'avant-garde ; vents du N. E. précédant de huit jours la canicule	πρόδρομος	des : ος, ον subst. 
ὁ	πρόεδρος	président	πρόεδρος	des : ος, ον, 
τὰ	προειργασμένα	les hauts faits antérieurs	προεργάζομαι	
τὸ	προὖχον	la supériorité	προέχω	tr. intr. 
οἱ	προὔχοντες	les principaux citoyens, les chefs	προέχω	tr. intr. 
τὰ	προηγούμενα	prémisses	προηγέομαι	
τὸ	προηγούμενον	le point principal	προηγέομαι	
τὸ	προκριτικόν	sorte de vers (vers commençant par un crétique)	προκριτικός	des : ή, όν subst.
τὸ	προμετωπίδιον	armure pour protéger le front d'un cheval de guerre ; sorte de casque fait de la peau du front et des oreilles d'un cheval	προμετωπίδιος	des : ος, ον 
τὸ	προμηθές	prévoyance, prudence	προμηθής	des : ής, ές 
ἡ	προμνησαμένη	> προμνήστρια	προμνάομαι	
ὁ	πρόμος	chef	πρόμος	gens : ου, subst. adj. m. 
τὰ	προπεπονημένα	les travaux antérieurement accomplis	προπονέω	tr. intr. 
οἱ	πρόποδες	pieds d'une montagne, collines ou hauteurs qui s'avancent au bas d'une montagne	πρόπους	gens : ποδος (ὁ, ἡ) 
οἱ	πρόποδες	cordages fixés au mât appelé et qui servent à manœuvrer les voiles	πρόπους	gens : ποδος (ὁ, ἡ) 
τὰ	προσαγγελλόμενα	les nouvelles	προσαγγέλλω	
τὸ	προσαγορευτικόν	présent de bienvenue ; vocatif	προσαγορευτικός	des : ή, όν subst. 
τὰ	προσγιγνόμενα	les renforts qui surviennent	προσγίγνομαι	
τὸ	προσόν	l'excédent, le superflu	1 πρόσειμι	
τὰ	προσιόντα	les revenus	2 πρόσειμι	
οἱ	προσελαύνοντες	ceux qui s'avancent à cheval, la cavalerie (p. opp. à ceux qui accourent, l'infanterie)	προσελαύνω	tr. intr. 
τὸ	προσεχές	attention, application soutenue	προσεχής	des : ής, ές 
τὰ	προσήκοντα	le châtiment mérité	προσήκω	
τὸ	προσκείμενον	l'armée ennemie	πρόσκειμαι	
τὰ	προεσκεμμένα	les choses examinées auparavant	προσκέπτομαι	
ὁ	πρόσκοπος	avant-poste, vedette	πρόσκοπος	des : ος, ον subst. 
τὰ	προσκεκτημένα	les acquisitions nouvelles.	προσκτάομαι	
