σπίνος	σπῖνος	petit oiseau, serin sel. les uns, sel. d'autres pinson / sorte d'alun		69
Σταγιρίτης	Σταγειρίτης	adj. m. habitant ou originaire de Stagiros		42
Στάγιρος	Στάγειρος	Stagiros (Stagire, auj. ruines près d’Olympiáđa) v.		51
σταίς	σταῖς	pâte de farine de froment / c. στέαρ,		37
σταλάσσω	άττω	tr. faire couler ou verser goutte à goutte / intr. couler goutte à goutte		73
σταμίν	σταμίς	au plur. montants des gaillards d'un navire, c. à d.		52
Στατίλιος	Στατίλλιος	lat. Statilius, n. d'h. rom.		28
στεῖρα1	στείρη	étrave d'un navire, pièce de bois forte, recourbée en dedans et plantée à l'extrémité intérieure et dans le plan de la quille qu'elle continue,		143
στηλῆτις	σταλᾶτις	adj. f. de stèle, d'où de tombeau		33
στηλουργός	σταλουργός	où l'on a élevé une stèle		25
στήτη	στήτα	mot dorien, femme		17
στιϐία	στιϐίη	chemin battu		12
Στρατία	Στρατίη	Stratiè, v. d'Arcadie,		22
στραφείς	στραφῆναι	part. et inf. ao. 2 de στρέφω.		30
στρούθειον μῆλον1	στρούθειον	coing.		6
στρουθός	στροῦθος	n. d'oiseau / (masc.) cognassier, d'où coing		44
στυππεῖον	στυπεῖον	paquet d'étoupe, étoupe		23
στύππη	στύπη	filasse, étoupe		15
στυφοκόπος	στυφόκοπος	frappé de coups de bâton		24
συϐήνη	συϐίνη	étui, carquois		14
συϐώτης	συ	gardeur de pourceaux, porcher		29
συγγένεια	ξυγγένεια	parenté / parenté, ensemble des parents, famille / p. ext. classe, genre, espèce		80
συγγενής	ξυγγενής	né avec, c. à d. / qui a de l'affinité avec, semblable, analogue, abs.		70
συγγίγνομαι	ξυγγίγνομαι	naître avec / être ensemble, être avec, avoir des rapports, fréquenter / venir à l'aide de, aider, secourir, abs.		113
σύγγνοια	ξύγγνοια	pardon		6
συγγνώμη	ξυγγνώμη	pardon / indulgence, concession, permission		43
συγγνώμων	ξυγγνώμων	qui est du même avis / qui pardonne, indulgent, clément / pass. pardonnable		75
συγγογγυλίζω	ξυγγογγυλίζω	arrondir ensemble		17
συγγραφεύς	ξυγγραφεύς	écrivain, particul. prosateur / à Athènes, membre d'un conseil chargé de préparer et de rédiger les projets de lois		115
συγγραφή	ξυγγραφή	action de composer, description, exposition / matériaux pour une composition / composition, ouvrage écrit, particul. écrit en prose		131
συγγράφω	ξυγγράφω	représenter avec ou ensemble / représenter, en gén. / fig. décrire / composer, rédiger, en gén. / inscrire avec		111
συγκαθέλκω	ξυγκαθέλκω	entraîner avec ou ensemble		26
συγκαίω	συγκάω, ξυγκάω	brûler ou enflammer entièrement / intr. s'enflammer		51
συγκάμπτω	ξυγκάμπτω	tr. contracter ou ramasser sur soi en courbant, en pliant / intr. se courber		76
συγκαταγιγνώσκω	συγκαταγινώσκω	condamner ensemble ou en même temps, 		37
συγκαταδιώκω	ξυγκαταδιώκω	poursuivre ensemble ou en même temps		36
συγκατακαίω	συγκατακάω	brûler ensemble ou avec, 		25
συγκατάκειμαι	ξυγκατάκειμαι	être couché avec, 		18
συγκατακλίνω	ξυγκατακλίνω	faire coucher avec		18
συγκατακτάς	ξυγκατακτάς	v. le suiv.		11
συγκατακτείνω	ξυγκατακτείνω	tuer avec, massacrer		20
συγκαταλείπω	ξυγκαταλείπω	laisser en même temps		21
συγκαταλύω	ξυγκαταλύω	tr. aider à dissoudre, à détruire / intr. faire une halte, s'arrêter qqe part avec qqn		86
συγκαταπράσσω	συγκαταπράττω	aider à faire, à achever		24
συγκατατάσσω	συγκατατάττω	disposer avec ou ensemble		25
συγκατορύσσω	συγκατορύττω	enfouir ensemble ou avec,  au pass.		35
σύγκειμαι	ξύγκειμαι	être étendu ensemble / être formé, composé de, avec ἐξ et le gén. / être convenu, arrêté		88
συγκεράννυμι	ξυγκεράννυμι	\pp{1 mêler avec, mélanger		26
συγκεραυνόω	ξυγκεραυνόω	foudroyer ensemble ou en même temps, 		37
συγκηρύσσω	συγκηρύττω	publier ensemble, en même temps		31
συγκλείω	ξυγκλείω	enfermer ensemble, d'où		23
συγκληρία	ξυγκληρίη	lien, affinité		14
συγκλύζω	ξυγκλύζω	inonder de flots qui s'entrechoquent, d'où ballotter sur les flots, au pass.		76
σύγκολλος	ξύγκολλος	collé ensemble		14
συγκομίζω	ξυγκομίζω	porter ou amener ensemble / amasser, gagner / porter en terre, inhumer / mener avec soi / récolter, recueillir pour soi		119
συγκόπτω	ξυγκόπτω	rouer de coups / raccourcir, réduire par syncope, t. de gr. / au pf. pass. être frappé de syncope, défaillir		108
σύγκρασις	ξύγκρασις	mélange, réunion / tempérament ou constitution d'un homme / température		71
συγκωμῳδέω	ξυγκωμῳδέω	jouer la comédie avec		21
συγχαράσσω	ξυγχαράττω	scarifier entièrement		21
σύγχρωτα	συγχρῶτα	adv. chair contre chair		23
συζάω	ξυζάω	vivre ensemble		14
συζεύγνυμι	ξυζεύγνυμι	mettre ensemble sous le joug, atteler ensemble / fig. unir par mariage / p. ext. unir étroitement, au pass. être intimement uni		127
συζυγέω	ξυζυγέω	être attelé au même joug, être compagnon de joug, fig. / p. anal. être rangé sur une seule ligne / fig. être en corrélation		123
συκέα	συκῆ	arbre et fruit / p. anal.		25
συλλαϐή	ξυλλαϐή	act. / assemblage de lettres formant un son, syllabe / combinaison		66
Συλλάνιος	Συλλανία	Syllanios et Syllania (sign. inconnue) ép. de Zeus et d'Artémis,		64
συλλήϐδην	ξυλλήϐδην	adv.		4
σύλληψις	ξύλληψις	action de prendre ensemble, c. à d. d'embrasser, de comprendre, d'où / action de s'emparer de, de saisir / conception dans le sein de la mère / action de prendre avec un autre, d'aider à prendre, d'où assistance, secours		220
συλλογή	ξυλλογή	assemblage, réunion / tas de fruits, de feuilles, etc. / rassemblement d'hommes, assemblée / tr.		96
συμϐάλλω	ξυμϐάλλω	jeter ensemble, mettre ensemble, d'où / jeter l'un contre l'autre, mettre aux prises, en parl. de pers. / comparer, rapprocher / conjecturer, d'où / intr. / mettre en commun, d'où / supputer, évaluer / expliquer / conjecturer, interpréter, s'expliquer / intr. se rencontrer avec, d'où se réunir avec, avoir une entrevue avec, abs.		330
συμϐλής	ξυμϐλής	qui se heurtent l'un contre l'autre		35
συμϐολέω	ξυμϐολέω	se rencontrer avec		18
σύμϐουλος	ξύμϐουλος	en gén. / particul.		19
συμμαρτυρέω	ξυμμαρτυρέω	témoigner avec ou en faveur de		30
συμμαχία	ξυμμαχία	assistance dans un combat, d'où / alliés		40
συμμαχίς	ξυμμαχίς	adj. f. allié		13
σύμμαχος	ξύμμαχος	qui assiste dans un combat, allié ou auxiliaire de / p. ext. qui assiste, auxiliaire		84
συμμένω	ξυμμένω	rester uni, compact, en parl. d'une armée,		42
συμμετρέω	ξυμμετρέω	mesurer par comparaison avec, d'où au pass. être mesuré ou calculé par comparaison / mesurer selon de justes proportions, au pass. / mesurer pour soi par comparaison, mesurer d'après / abs. mesurer pour soi		206
συμμέτρησις	ξυμμέτρησις	action de mesurer par comparaison		33
συμμετρία	ξυμμετρία	réduction à une commune mesure, p. opp. à ἀσυμμετρία, / juste proportion, symétrie		82
σύμμετρος	ξύμμετρος	de même mesure que / proportionné, symétrique, d'où / modique, médiocre, en parl. de hauteur,		93
συμμίγνυμι	ξυμμίγνυμι	tr. mêler ensemble ou avec, d'où / intr. se mêler avec, d'où		60
σύμμικτος	ξύμμικτος	mêlé ensemble, confondu / uni à / composé, formé d'un mélange, avec ἐκ et le gén.		81
συμμινύθω	ξυμμινύθω	s'amoindrir ou dépérir avec ou en même temps		44
σύμμιξις	ξύμμιξις	mélange, union / rapports mutuels, commerce réciproque		54
σύμμορος	ξύμμορος	associé, confédéré		18
συμπαθέω	ξυμπαθέω	prendre sa part de la souffrance d'autrui, éprouver de la compassion, de la sympathie / éprouver les mêmes sentiments ou impressions que		136
συμπαίζω	ξυμπαίζω	intr. jouer ensemble ou avec / tr. célébrer ensemble		52
συμπαραϐύω	ξυμπαραϐύω	fourrer ensemble ou avec		24
συμπαραινέω	ξυμπαραινέω	conseiller en même temps / approuver en même temps		50
συμπαραμένω	ξυμπαραμένω	rester avec qqn pour l'assister / rester en même temps que		58
συμπαρατάσσομαι	συμπαρατάττομαι	se ranger en bataille, d'où livrer une bataille rangée		54
συμπαρίστημι	ξυμπαρίστημι	placer en même temps auprès de / mettre également sous les yeux, alléguer ou produire aussi / aux temps intr. (ao. 2, pf., pl. q. pf.) et au moyen, se présenter avec, d'où assister, secourir		190
σύμπας	ξύμπας	tout ensemble, tout entier, d'où		32
συμπάσχω	ξυμπάσχω	éprouver les mêmes sentiments / sympathiser avec, compatir à		60
συμπεραίνω	ξυμπεραίνω	aider à mener à terme, à accomplir / mener complètement à terme, achever complètement, mettre fin à / mettre complètement en état, particul. fermer (une maison, etc.) / t. de log. conclure, d'où au pass. être conclu / intr. se joindre par les extrémités		253
συμπέσσω	συμπέττω	faire cuire ensemble / digérer		30
συμπήγνυμι	ξυμπήγνυμι	litt. ficher ou fixer ensemble, d'où		36
συμπήσσω	συμπήττω	forme postér. p. συμπήγνυμι,		28
συμπιλητικός	συμπιλατικός	propre à resserrer en foulant		29
συμπίμπρημι	συμπίπρημι	brûler avec ou ensemble		23
συμπίπτω	ξυμπίπτω	tomber en se heurtant contre, d'où / s'affaisser / s'écrouler, en parl. d'un toit, d'une maison, / p. anal. s'affaisser, en parl. du corps,		139
συμπλάσσω	συμπλάττω, ξυμπλάττω	former ensemble, façonner ensemble, construire		46
συμπλέκω	ξυμπλέκω	tr. enlacer, lier ensemble, joint à ξυνδεῖν, / intr. se lier, s'unir		68
συμπλέω	ξυμπλέω	naviguer ensemble ou avec, 		27
συμπληγάς	ξυμπληγάς	subst. choc / adj. qui s'entre-choque, d'où subst. plur. αἱ Συμπληγάδες (s.		75
σύμπλοος	ξύμπλοος	qui navigue ensemble, d'où subst. ὁ σ. compagnon de traversée		61
σύμπνοος	ξύμπνοος	animé d'un même souffle, joint à συμπαθής, / qui s'accorde avec		63
συμπράσσω	συμπράττω, ξυμπράττω	faire qqe ch. avec qqn, d'où assister, aider, secourir / s'associer à		69
συμφεύγω	ξυμφεύγω	fuir avec / être exilé avec ou ensemble		39
σύμφημι	ξύμφημι	parler avec ou comme qqn, d'où		30
συμφορά	ξυμφορά	ce qu'on apporte ensemble, d'où / concours de circonstances, conjoncture, particul. / rar. en b. part, conséquence heureuse, dénouement favorable		145
συμφορέω	ξυμφορέω	apporter ensemble, d'où		23
σύμφορος	ξύμφορος	qui accompagne / qui convient à		31
συμφράζω	ξυμφράζω	intr. se consulter avec / tr. méditer avec		42
συμφράσσω	συμφράττω, ξυμφράσσω, ξυμφράττω	presser fortement, serrer l'un contre l'autre / barricader, fermer / enfermer, enclore / intr. se resserrer		107
σύμφρουρος	ξύμφρουρος	qui veille avec, compagnon ou témoin de, 		41
συμφυλάσσω	συμφυλάττω	veiller ensemble sur, garder ensemble		37
σύμφυτος	ξύμφυτος	né avec / qui croît ou pousse avec		34
συμφύω	ξυμφύω	tr. faire croître ensemble, d'où unir en un tout, combiner / naître avec / croître avec ou ensemble		99
συμφωνέω	ξυμφωνέω	au propre / être du même sentiment, être d'accord avec / faire une convention / en mauv. part, conspirer		104
συμφωνία	ξυμφωνία	accord de voix ou de sons, symphonie / p. suite, concert / particul. accord musical de deux sons / fig. accord de sentiments, consentement, union, harmonie / p. anal., n. d'un instrument de musique,		198
σύμφωνος	ξύμφωνος	qui résonne ensemble, d'où / qui résonne d'accord / qui convient à la voix, d'où subst. ἡ σ.		92
σύν	ξύν	adv. / avec un rég. de pers., d'où / avec un rég. de chose / Place de σύν / en comp. σύν marque		95
συναγείρω	ξυναγείρω	rassembler, réunir,  avec un rég. de pers.		42
συνάγνυμι	ξυνάγνυμι	mettre en pièces		16
συνάγω	ξυνάγω	conduire ensemble, rassembler ; p. opp. à σχίζειν καὶ διασπᾶν, / amener l'un avec l'autre, d'où / p. suite / intr. se joindre, en mauv. part		140
συναγωνίζομαι	ξυναγωνίζομαι	prendre part à une lutte avec, soutenir dans une lutte, combattre pour, secourir, assister, défendre		100
συναθροίζω	ξυναθροίζω	rassembler, réunir,  (une armée		31
σύναιμος	ξύναιμος	de même sang / qui concerne des parents par le sang		51
συναινέω	ξυναινέω	louer avec ou en même temps / être d'accord avec, dat.		54
συναιρέω	ξυναιρέω	prendre ensemble, c. à d. / resserrer, c. à d.		46
συναίρω	ξυναίρω	lever ensemble ou avec, particul.		33
συναίτιος	ξυναίτιος	qui est cause de qqe ch. avec un autre, qui contribue à / qui est une cause accessoire ou secondaire		100
συναλγέω	ξυναλγέω	supporter une souffrance avec qqn / avec un rég. de chose, compatir à		69
συναλλαγή	ξυναλλαγή	échange de relations, d'où		26
συναλλάσσω	συναλλάττω, ξυναλλάττω	mettre en relation, unir / réconcilier / intr. avoir des relations avec		71
συναμπέχω	ξυναμπέχω	envelopper entièrement, cacher		30
συναμφότεροι	ξυναμφότεροι	les uns et les autres ensemble, tous les deux ensemble		54
συναναγιγνώσκω	συναναγινώσκω	lire avec, 		11
συναναιρέω	ξυναναιρέω	enlever avec / détruire de fond en comble / rendre en même temps un oracle, confirmer par un oracle		99
συναναμίγνυμι	ξυναναμίγνυμι	mêler l'un avec l'autre		23
συναναπράσσω	συναναπράττω	aider à recouvrer		17
συνανατέλλω	συναντέλλω	se lever ou paraître avec ou en même temps que, 		48
συνανύτω	ξυνανύτω	achever, d'où cesser, finir		27
συνάορος	ξυνάορος	uni à, qui accompagne, 		23
συνάπας	ξυνάπας	tout ensemble, tout entier, avec ou sans art., d'ord.		53
συναποδιδράσκω	ξυναποδιδράσκω	s'enfuir ou s'échapper avec		27
συναποδύω	συναποδύομαι	se déshabiller, particul. pour une lutte, un concours, etc. / p. suite, dépouiller ou déposer ensemble		102
συναπόκειμαι	ξυναπόκειμαι	être déposé ou mis en réserve avec		34
συναπόλλυμι	ξυναπόλλυμι	perdre, faire périr ou détruire avec soi		40
συναπομαλάσσω	συναπομαλάττω	amollir avec ou en même temps		29
συναράσσω	συναράττω	heurter l'un contre l'autre, d'où briser, détruire / emboîter / intr. se heurter, s'entre-choquer, en parl. des vents,		118
συναρμόζω	ξυναρμόζω	ajuster ensemble, joindre ensemble, réunir en adaptant / p. suite, ajuster les parties d'un tout, d'où ajuster, édifier, charpenter / en gén. adapter, ajuster / tr. arranger, concilier, unir pour soi / intr. s'accorder avec		223
συναρπάζω	ξυναρπάζω	au propre / captiver / saisir vivement par l'esprit		51
συναρτάω	ξυναρτάω	suspendre avec ou ensemble / fig. rattacher à, lier à / (au pf. pass. συνηρτῆσθαι) s'attacher à		95
συνάρχω	ξυνάρχω	gouverner ou diriger conjointement avec / participer au pouvoir, être collègue dans une charge		94
συνασχαλάω	ξυνασχαλάω	compatir à, 		12
συναυδάω	ξυναυδάω	avouer, convenir de / être d'accord		35
συναυλία1	ξυναυλία	concert de deux ou plusieurs flûtes / chant avec accompagnement de flûte (p. opp. à μονῳδία) / p. ext. ou p. anal.		114
συναφής	ξυναφής	uni à, joint à, attenant à		26
συναφίστημι	ξυναφίστημι	tr. détourner, d'où faire déserter ensemble / intr. (à l'ao. 2, aux pf. et pl. q. pf. et au moy.) se détourner ou s'éloigner ensemble ou avec		141
σύνδεσμος	ξύνδεσμος	action de lier ensemble, union / lien / faisceau, paquet		56
συνδέω	ξυνδέω	lier ensemble / former de parties liées entre elles ; καλιήν, / tr. lier, unir / intr. s'unir, former une union		111
συνδιαγιγνώσκω	ξυνδιαγιγνώσκω	décider avec		12
συνδιαλλάσσω	συνδιαλλάττω	aider à réconcilier ; τινί τινα, / changer ensemble		51
συνδιαπράσσω	συνδιαπράττω	mener à terme, c. à d.		22
συνδιαταλαιπωρέω	ξυνδιαταλαιπωρέω	être également malheureux		25
συνδιαταράσσω	συνδιαταράττω	jeter le trouble parmi		22
συνδιαφέρω	ξυνδιαφέρω	transporter avec ou en même temps / supporter en même temps jusqu'au bout		73
συνδιαφυλάσσω	συνδιαφυλάττω	contribuer à garder, à veiller sur / garder ou conserver avec		61
συνδίδωμι	ξυνδίδωμι	amasser, contribuer / concéder aussi / coopérer / se relâcher, faiblir / s'étendre		82
σύνδικος	ξύνδικος	qui assiste qqn en justice, d'où / qui appartient en commun, commun		67
συνδίκως	ξυνδίκως	adv. c. σύν simple, avec, ou, selon d'autres, selon le droit, justement, hapax		78
συνδοκέω	ξυνδοκέω	être du même avis, s'accorder / sembler bon également		53
συνδράω	ξυνδράω	faire avec, aider à faire, 		27
σύνδρομος	ξύνδρομος	qui se heurte, qui s'entre-choque / qui court avec, qui accompagne, qui suit de près		84
σύνεγγυς	ξύνεγγυς	adv. et prép.		13
σύνεδρος	ξύνεδρος	qui siège ensemble, particul. pour délibérer / uni l'un à l'autre		65
συνεείκοσι	ξυνεείκοσι	(οἱ, αἱ, τὰ) indécl. vingt ensemble, vingt par vingt		52
σύνειμι1	ξύνειμι	être avec, se trouver avec / être ordinairement avec, c. à d. / venir au secours de, assister / se rencontrer, être en conjonction, en parl. d'astres,		150
σύνειμι2	ξύνειμι	aller ou venir ensemble		23
συνείρω	ξυνείρω	tr. / être lié avec, dépendre de, avec ἀπό et le gén. / être continu, se succéder ou se poursuivre sans interruption / avoir de la consistance, de la cohésion		158
συνεισπράσσω	συνεισπράττω	aider qqn à exiger d'un autre () le paiement d'une dette		56
συνεκπέσσω	συνεκπέττω	aider à adoucir, à atténuer par la digestion / aider à faire mûrir / aider à digérer		84
συνεκπλήσσω	συνεκπλήττω	frapper de stupeur ensemble ou en même temps		44
συνεκπράσσομαι	συνεκπρήσσομαι	aider à venger, 		16
συνεκτάσσω	συνεκτάττω	ranger ensemble en ordre de bataille		36
συνεκτρέφω	ξυνεκτρέφω	nourrir ou élever avec / aider à élever		39
συνελαύνω	ξυνελαύνω	tr. pousser ensemble, d'où / intr. en venir aux mains		53
συνελέγχω	ξυνελέγχω	convaincre en même temps / démontrer en outre		45
συνελίσσω	συνελίττω	tr. rouler ensemble, enrouler, pelotonner / dérouler		52
συνέλκω	ξυνέλκω	tirer ensemble, d'où		20
συνέλον	συνελών	ao. 2 ind. et part. de συναιρέω.		32
συνεμπάσσω	συνεμπάττω	parsemer ou saupoudrer en même temps de		39
συνέμπορος	ξυνέμπορος	compagnon de voyage, compagnon		30
συνεξαλλάσσω	συνεξαλλάττω	changer en même temps		21
συνεξελίσσω	συνεξελίττω	dérouler ou déployer en même temps		34
συνεπαινέω	ξυνεπαινέω	louer ensemble / être unanime pour conseiller, approuver unanimement		68
συνεπείγω	ξυνεπείγω	se presser, se hâter / aider à porter secours, avec ἐπί et l'acc. / m. sign. / croître avec		91
συνέπειμι	ξυνέπειμι	marcher ensemble sur, attaquer ensemble, 		41
συνεπιμελέομαι	ξυνεπιμελέομαι	prendre soin en même temps ou en commun		39
συνέπομαι	ξυνέπομαι	suivre pas à pas, accompagner côte à côte / suivre la marche de, saisir, comprendre (un argument, un raisonnement) / s'accorder avec, être la conséquence de / se laisser convaincre, d'où obéir à (la loi, etc.)		209
συνεράω1	ξυνεράω	aimer avec, partager l'amour de, 		33
συνεργάζομαι	ξυνεργάζομαι	(dép.) travailler ensemble / (pass. à l'ao. συνειργάσθην,		57
συνεργέω	ξυνεργέω	travailler avec, aider pour un travail / aider, en gén.		55
συνεργός	ξυνεργός	qui prête son aide ou son concours / qui fait le même travail ou exerce la même profession, d'où collaborateur, collègue de		123
συνέργω	συνεέργω	ramasser, réunir / réprimer, arrêter		36
συνερείδω	ξυνερείδω	tr. appuyer ensemble, d'où / s'appuyer ensemble / se lancer contre		66
συνέρχομαι	ξυνέρχομαι	se réunir / s'unir / se réunir, se réconcilier / se rencontrer, en venir aux mains avec / se rencontrer, en parl. de fleuves, / p. suite, se réunir, se refermer, en parl. d'une ouverture, / se réunir, s'ajouter, former un total		227
σύνεσις	ξύνεσις	rencontre, jonction (de deux fleuves) / compréhension, intelligence / connaissance intime, conscience / connaissance, en gén., p. opp. à ἄγνοια, / p. ext. objet de la connaissance, science, art		193
συνέστην	συνέστησα	ao. 2 et ao. 1 de συνίστημι.		28
συνέστιος	ξυνέστιος	qui réside près du même foyer, qui habite la même maison que / protecteur du foyer, ép. de Zeus,		96
συνετός	ξυνετός	act. intelligent, avisé, prudent, en parl. de pers. / pass. facile à comprendre, intelligible		93
συνεύδω	ξυνεύδω	dormir ou coucher avec, 		24
συνεύχομαι	ξυνεύχομαι	joindre ses prières à celles de / faire une prière ou des vœux pour		67
συνεφάλλομαι	ξυνεφάλλομαι	sauter ensemble ou en même temps sur		36
συνέχεια	ξυνέχεια	continuité, suite non interrompue / p. suite, densité, épaisseur, consistance / continuité, durée continue / attention continue, persévérance / fréquence		153
συνεχής	ξυνεχής	qui se tient, continu, non interrompu		37
συνέχω	ξυνέχω	tr. tenir ensemble, d'où / se tenir ensemble, se réunir / être lié à, avoir rapport à, avec πρός et l'acc. / avec idée de temps, continuer, durer, se prolonger		159
συνεχῶς	ξυνεχῶς	adv. d'une manière continue, sans interruption		46
συνηϐολία	συνηϐολίη	rencontre		9
συνηγορέω	ξυνηγορέω	parler pour, plaider pour, défendre en justice / parler avec, donner son assentiment à		86
συνήγορος	ξυνήγορος	qui parle avec ou comme, qui s'accorde avec / qui parle ou plaide pour, défenseur, avocat		89
συνήθεια	ξυνήθεια	habitudes en commun, vie en commun / habitude, particul.		56
συνήθης	ξυνήθης	qui a ses habitudes avec, qui vit avec ou ensemble / accoutumé à, habitué à / habituel, ordinaire (genre de vie,		112
συνῆλιξ	ξυνῆλιξ	de même âge, subst. compagnon, camarade de, 		44
συνήορος	ξυνάορος	associé à, qui s'harmonise avec / uni à		39
συνηρεμέω	ξυνηρεμέω	être en paix avec, 		19
συνηρετέω	ξυνηρετέω	v. le suiv.		11
συνηρέφεια	συνηρεφία	couvert ou ombrage épais		24
σύνθακος	ξύνθακος	qui siège avec, 		16
συνθάλπω	ξυνθάλπω	échauffer ensemble		18
συνθεσία	συνθεσίη	convention, pacte / instructions, ordres		40
σύνθετος	ξύνθετος	au propre, composé, formé de parties réunies / particul. / fig.		63
συνθήκη	ξυνθήκη	arrangement de mots, construction oratoire / convention / cercueil		66
συνθολόω	ξυνθολόω	rendre tout à fait trouble		26
συνιεῖ	ξυνιεῖ	3 sg. ind. prés. réc. de συνίημι.		33
συνιεῖν	ξυνιεῖν	inf. prés. poét. de συνίημι.		28
συνιείς	ξυνιείς	part. prés. de συνίημι.		23
συνιέμεν	ξυνιέμεν	inf. ao. épq. de συνίημι.		25
συνιέναι	ξυνιέναι	inf. prés. de σύνειμι 2 ou de συνίημι.		38
συνίημι	ξυνίημι	litt. envoyer ou lancer ensemble ou l'un contre l'autre, d'où		61
συνίστημι	ξυνίστημι	placer debout avec ou en même temps, d'où		41
συνισχναίνω	ξυνισχναίνω	dessécher entièrement, au pass. se dessécher entièrement / p. ext. amoindrir, diminuer, alléger		95
συννεφέω	ξυννεφέω	tr. couvrir de nuages / intr. se couvrir de nuages, s'assombrir		63
συννέφω	ξυννέφω	c. συννεφέω		11
συννοέω	ξυννοέω	embrasser par la pensée, d'où		29
σύννομος1	ξύννομος	qui paît ensemble ça et là ; fig. θαλάσσης σύννομοι πέτραι, / propr. qui paît ensemble		86
σύνοιδα	ξύνοιδα	savoir avec un autre, être confident ou complice de / savoir en soi-même, avoir conscience de		93
συνοικέω	ξυνοικέω	intr. / tr. coloniser avec		26
συνοίκησις	ξυνοίκησις	habitation ou vie en commun / cohabitation, mariage		51
συνοικία	ξυνοικία	habitation jointe à une autre / habitation ou vie en commun / particul. maison où demeurent plusieurs familles / p. anal. village, litt. résidence formée d'une réunion d'habitations groupées en une sorte de communauté / magasin		227
συνοικίζω	ξυνοικίζω	fonder une ville / faire habiter ensemble, d'où		47
συνοικοδεσποτία	συνοικοδεσποτεία	action de présider à la naissance, t. d'astrol.		47
συνοικοδομέω	ξυνοικοδομέω	bâtir ensemble / bâtir avec, c. à d. unir des matériaux ou des parties d'édifice à d'autres dans une construction, au pass. / bâtir entièrement, au pass.		153
σύνοικος	ξύνοικος	qui habite ou vit avec		22
συνοίομαι	ξυνοίομαι	être du même avis		17
συνοκλάζω	ξυνοκλάζω	fléchir le genou pour esquiver		30
συνόλλυμι	ξυνόλλυμι	détruire de fond en comble		26
συνόμνυμι	ξυνόμνυμι	jurer ensemble, d'où / jurer en même temps ou simpl. jurer, c. à d. promettre avec serment		90
συνομολογέω	ξυνομολογέω	convenir de qqe ch. avec qqn, c. à d.		37
συνορία	συνορίη	situation limitrophe		20
συνουσία	ξυνουσία	existence en commun, d'où / au sens concret, personnes réunies, réunion, société, compagnie, en parl.		101
συνοφρυόομαι	ξυνοφρυόομαι	contracter ou froncer les sourcils		34
συνοχή	ξυνοχή	intr. / action de tenir dans sa main / ce qui resserre, au pl. liens, entraves		78
συνταράσσω	συνταράττω, ξυνταράσσω	troubler profondément, bouleverser / exciter en troublant, en agitant / troubler en mêlant une chose avec une autre, au pass.		125
συντάσσω	συντάττω, ξυντάττω	ranger ensemble, arranger, disposer en un tout / régler d'un commun accord / ordonner, prescrire / tr. / intr.		110
συντείνω	ξυντείνω	tr. / intr.		11
συντεκμαίρομαι	ξυντεκμαίρομαι	conjecturer d'après plusieurs indices, conclure de diverses indications		71
συντέλεια	ξυντέλεια	paiement en commun / à Athènes, association de citoyens pour subvenir à certaines dépenses publiques (armement d'une galère, etc. / p. suite, action de mener à terme, d'effectuer, accomplissement, achèvement		207
συντελέω	ξυντελέω	tr. finir, accomplir, exécuter avec ou ensemble / intr.		55
συντελής	ξυντελής	qui paie la même contribution, particul. / tributaire d'un autre État		69
συντίθημι	ξυντίθημι	mettre ensemble, c. à d.		24
σύντομος	ξύντομος	raccourci, court		16
σύντονος	ξύντονος	fortement tendu / qui résonne d'accord, qui est d'accord avec		61
συντρίϐω	ξυντρίϐω	frotter l'un contre l'autre / broyer ensemble / en gén. broyer, briser		70
σύντροφος	ξύντροφος	pass. nourri ou élevé avec, d'où / act.		39
συντρόφως	ξυντρόφως	adv.		4
συντυγχάνω	ξυντυγχάνω	se rencontrer avec, rencontrer / impers. συντυγχάνει, il se rencontre que, avec une prop. inf.		94
συντυχία	ξυντυχία	rencontre, c. à d. conjoncture, événement / entretien, conversation		67
συνυϐρίζω	ξυνυϐρίζω	outrager ensemble		17
συνυποδείκνυμι	συνυποδεικνύω	expliquer en même temps		23
συνυπουργέω	ξυνυπουργέω	joindre son assistance à celle d'un autre		41
συνυφαίνω	ξυνυφαίνω	fabriquer le tissu, la trame d'un discours, d'un agencement		59
συνῳδός	ξυνῳδός	qui unit son chant ou sa voix à / fig. qui s'accorde avec		57
συνωθέω	ξυνωθέω	tr. pousser ou presser ensemble, avec εἰς et l'acc. / intr. se faire un chemin de force		87
συνωμοσία	ξυνωμοσία	union par serment, conjuration / association politique / ligue de confédérés, confédération		91
συνωμότης	ξυνωμότης	conjuré		7
συνώμοτον	ξυνώμοτον	alliance jurée, confédération, ligue / conjuration		50
συνώνυμος	ξυνώνυμος	de même nom ou de même signification que, synonyme de		53
συνωρίζω	ξυνωρίζω	tr. atteler ensemble / intr. être attelé ensemble		49
συνωρίς	ξυνωρίς	paire d'animaux, particul. de chevaux attelés ensemble / paire, couple / act. lien pour les deux mains ou les deux pieds		120
Συρία2	Συρίη	Syria, une des Cyclades, auj. Syros		35
συρράσσω	συρράττω, ξυρράσσω	se heurter, s'entrechoquer, particul.		37
συρρήγνυμι	ξυρρήγνυμι	tr. / se briser l'un contre l'autre, s'entre-choquer, en parl. / faire explosion, éclater, fig. en parl. d'une guerre, / se rencontrer, en parl. d'un fleuve qui se jette dans un autre,		184
σύρροια	ξύρροια	action de couler ensemble, d'où		31
